rated,variant,speed,status,winner,moves,players.white.user.flair,players.white.user.patron,players.white.rating,players.white.ratingDiff,players.black.user.name,arenaTour.id
True,standard,bullet,outoftime,black,d4 d5 g3 c5 Bg2 cxd4 Qxd4 Nc6 Qxd5 Qxd5 Bxd5 Nf6 Bg2 Bf5 c3 O-O-O Nf3 e5 O-O Bc5 Ng5 Rhf8 Nf3 e4 Nh4 Bg4 h3 Bxe2 Re1 Bd3 Nf5 g6 Ne3 Ne5 Nd2 a6 b3 Ba7 Ba3 Rfe8 Kh2 Nd5 Nxd5 Rxd5 Nxe4 Bxe4 Bxe4 Rd2 Kh1 Rxf2 Bg2 f6 Bd6 Rd8 Rad1 Nf7 Bf4 Rxd1 Rxd1 Ne5 Rd5 Rxa2 Bxe5 Ra1+ Kh2 Bg1+ Kh1 Bd4+ Kh2 Bxe5 h4 Kc7 Rd3 Rc1 c4 b6 Rf3 b5 cxb5 axb5 Kh3 b4 Re3 Rc3 Re4 Kd6 Kh2 Rxb3 Rc4 Ke6 Rc6+ Kf5 Rc4 Bxg3+ Kh3 Be5+ Bf3 Rc3 Kg2 Rxc4,,,2697.0,-5.0,chromium1,
True,standard,bullet,resign,black,d4 b6 g3 Bb7 Nf3 g5 Bxg5 c5 Bg2 h6 Be3 Nf6 O-O Ng4 Qd2 Qc7 dxc5 e6 cxb6 axb6 Nc3 Bc5 Bxc5 Qxc5 e3 Qh5 h3 Nf6 Nh2 Bxg2 Kxg2 Nc6 a3 Rg8 Qd1 Qe5 Qf3 d5 Rad1 Ne7 Ng4 Nxg4 hxg4 O-O-O Nb5 Rg5 Rh1 Rdg8 Rxh6 Rxg4 Rd4 Nf5 Rxg4 Rxg4 Qxg4 Kb7 Rh7 Kc6 Nd4+ Kb7 Rxf7+ Ka6 Nxf5 exf5 Rxf5 Qxb2 Rxd5 Qxc2 Qa4+ Qxa4 Rd3 Qe4+,,,2704.0,-7.0,Thekingdoctor,
True,standard,bullet,outoftime,,e3 d5 Be2 Nf6 Nf3 g6 O-O Bg7 Ne1 O-O d3 b6 g3 Bb7 Ng2 c5 Nf4 Nc6 Ng2 e5 f4 exf4 exf4 Re8 Bf3 Nd4 c3 Nxf3+ Qxf3 Qd7 d4 Ne4 Be3 cxd4 Bxd4 Bxd4+ cxd4 Qa4 Rd1 Rac8 Na3 Qb4 Qb3 Qe7 Ne3 Nd6 Ng2 Nc4 Nxc4 dxc4 Qc3 Qe4 Rd2 b5 a3 a6 Rf1 Bd5 Rdd1 Re6 Rf2 Rce8 Qd2 h5 h4 Qf5 Kh2 Qg4 Re1 Kh7 Rxe6 Rxe6 Ne3 Rxe3 Qxe3 Qd1 Rg2 Bxg2 Kxg2 Qc2+ Qf2 Qd3 Kg1 a5 Kg2 b4 axb4 axb4 Qf3 Qxd4 Qf2 Qxf2+ Kxf2 Kg7 Ke2 Kf6 Kd2 Kf5 Ke3 Kg4 Kf2 c3 bxc3 bxc3 Ke2 c2 Kd2 Kxg3 Kxc2 Kxf4 Kd2 Kg4 Ke2 Kxh4 Kf1 g5 Kg1 g4 Kh1 g3 Kg1 f5 Kh1 f4 Kg1 Kg4 Kh1 h4 Kg1 h3 Kf1 Kf3 Kg1 Ke2 Kh1 f3 Kg1,nature.dove,,2540.0,2.0,minhnm2020,
True,standard,bullet,outoftime,white,d4 d6 g3 Bd7 Bg2 Qc8 Nf3 c6 O-O Na6 h4 Nc7 Re1 a6 e4 b5 b3 Qb7 Bb2 e6 Nbd2 O-O-O c4 Ne7 Rc1 Kb8 cxb5 axb5 a4 b4 Nc4 Nc8 Ng5 Be8 Qc2 h6 Nf3 d5 Nce5 Na7 Qe2 f6 Nd3 Bf7 Rc2 Bd6 Rec1 Rc8 e5 Be7 Nc5 Bxc5 Rxc5 Na6 R5c2 Rc7 Qd2 Rhc8 Qf4 f5 g4 g6 Qxh6 c5 Qf4 cxd4 Rxc7 Rxc7 Rxc7 Qxc7 Bxd4 Nc6 Be3 Kb7 gxf5 gxf5 Bh3 Bh5 Ng5 Qd7 Bf1 Nc7 Nh3 Nb8 Ng5 Bg4 Qxb4+ Kc8 Bc5 Qc6 Bd6 Qb7 Qa5 Nc6 Qc3 Nd8 b4 Kb8 b5 Kc8 Qc5 Nf7 a5 Nxd6 exd6 Kd7 dxc7 Qxc7 Qd4 Qd6 Qg7+ Qe7 Qd4 Qd6 Qa7+ Ke8 Qd4 Qe7 Nh7 Qf8 Nf6+,,,2704.0,3.0,dOnYa1386,
True,chess960,bullet,outoftime,black,Nc3 b6 e4 c5 Be2 Bc7 Ng3 a6 O-O-O g6 Qf1 f6 Bxa6 Nxa6 Qxa6 Rd8 Kb1 Bc6 Qe2 Ra8 Nd5 Bxd5 exd5 Qxd5 b3 Ne6 Bb2 O-O Nf1 Ra7 Ne3 Qc6 Nc4 Rfa8 a4 b5 axb5 Qxb5 d3 Kf7 g3 Ra2 Qe4 Qa6 Kc1 Rb8,,,1943.0,-1.0,minhnm2020,
True,kingOfTheHill,bullet,resign,white,d4 d5 c4 g6 Nc3 Bg7 Nf3 Nf6 e4 dxe4 Bg5 O-O Bxf6 exf6 Ne5 Re8 f4 fxe5 dxe5 Qe7 Ke2 f6 Ke3,objects.roll-of-paper,,2136.0,5.0,minhnm2020,
True,chess960,bullet,resign,white,b3 Nb6 Bb2 c6 d4 Bc7 Ng3 d6 c4 Bd7 f4 O-O-O Qf2 Kb8 Bd3 g6 Nc2 f5 O-O-O Nf7 e4 Rfe8 exf5 gxf5 Nxf5 e6 Ng3 Rf8 Kb1 Nh6 Qe2 Rde8 Qh5 Nf5 Ne4 c5 dxc5 dxc5 Nxc5 Bc6 g3 Qg7 Bxg7 Nxg7 Qxh7 Nf5 Rfe1 Rh8 Qf7 Rhf8 Qxf8 Rxf8 Nxe6 Rc8 Bxf5,,,2288.0,2.0,monsterhussein2019,
True,chess960,bullet,outoftime,black,d3 Ne6 c4 O-O Bc3 b6 b4 f6 Ng3 d5 cxd5 Qxd5 Bb3 Qd7 O-O Kh8 a4 c6 Qa2 Nc7 Rb2 e5 Qa1 Nd5 Bd2 Bc7 e4 Nde7 Rd1 Nd6 Be3 Bf7 Rbd2 Bxb3 Nxb3 Qe6 Qb2 Rbd8 Qc3 Bb8 d4 Nc4 d5 cxd5 exd5 Nxe3 dxe6 Nxd1 Rxd8 Rxd8 Qe1 Nb2 Nf1 Rd1 Qc3 Nxa4 Qf3 Rd8,,,1946.0,-1.0,minhnm2020,
True,chess960,bullet,resign,white,d4 d6 Ng3 c5 O-O cxd4 b3 e5 c3 dxc3 Bxc3 Ne6 Nd3 Bc6 f4 b5 fxe5 d5 e3 a5 Nf4 b4 Nxe6 fxe6 Bd4 O-O Bg4 Bd7 Qb2 Ne7 Rxf8+ Kxf8 Rf1+ Kg8 Qf2 Nf5 Nxf5 exf5 Bxf5 Bb5,,,2285.0,2.0,monsterhussein2019,
True,chess960,bullet,mate,black,g3 Nc6 Bg2 Nb6 d4 e5 dxe5 Nxe5 Nb3 c6 c3 d5 O-O h5 e4 Be6 exd5 cxd5 N1d2 g5 Nf3 Ng4 Nxg5 Bh6 Nxe6 fxe6 Rfe1 O-O-O h3 Nxf2 Kxf2 Qf6+ Bf3 Rdf8 Bxh6 Qxh6 Ke2 Nc4 Rg1 Qe3+ Kf1 Rxf3+ Qxf3 Qxf3+ Ke1 Qe3+ Kf1 Rf8+ Kg2 Qf2+ Kh1 Qf3+ Kh2 Qf2+ Rg2 Qf3 Nd4 Qxd1 Nxe6 Rf1 Nf4 Rh1#,,,2295.0,-10.0,F1scherRandomChess,
True,chess960,bullet,mate,black,Ng3 b6 O-O c5 f3 Ng6 e4 d5 exd5 Bxd5 c4 Bb7 b3 e6 d4 cxd4 Bxd4 Nc6 Bc3 Bf6 Bc2 Bxc3 Nxc3 O-O Qe3 f5 f4 e5 Nd5 exf4 Nxf4 Rxe3 Rxe3 Nxf4 Rxf4 g6 a3 Re8 Rc3 Qd7 b4 Qd2 Rff3 Nd4 Rfd3 Re1+ Nf1 Rxf1+ Kxf1 Qe2+ Kg1 Qe1#,,,2123.0,-3.0,minhnm2020,
True,chess960,bullet,mate,black,b3 Ng6 c4 e5 Ng3 O-O d4 exd4 Bxd4 Nc6 O-O Nxd4 Qd2 Nc6 Nc3 d6 Bc2 Bf6 Nd5 Bd8 f4 Nce7 Nc3 f5 e4 fxe4 Ngxe4 Nf5 Nd5 c6 Ndc3 Bc7 g4 Nfh4 h3 d5 cxd5 cxd5 Nxd5 Bb6+ Nxb6 axb6 Nd6 Qc5+ Kh2 Rxe1 Rxe1 Nxf4 Nf5 Nf3+ Kg3 Nxd2 Be4 g6 Nh6+ Kg7 g5 Qe5 Ng4 Qxg5 Bc2 Nh5+ Kg2 Qf4 Rd1 Qf3+ Kh2 Qg3+ Kh1 Qxh3+ Nh2 Ng3+ Kg1 Nf3+ Nxf3 Rxf3 Rd7+ Kh6 Rd1 Rf1+ Rxf1 Qxf1+ Kh2 Qf2+ Kh3 Ne2 a4 Qg3#,,,2301.0,-9.0,OrioN2017,
True,standard,bullet,outoftime,white,d4 f5 g3 Nf6 Bg2 g6 Nf3 Bg7 O-O d6 b3 O-O Bb2 Qe8 c4 Nh5 Qc2 e5 dxe5 dxe5 Nc3 c6 Rad1 Nd7 Na4 h6 b4 g5 c5 e4 Nd4 Ne5 Ba1 Nf6 Nb2 Nd5 a3 Qh5 Nc4 Ng4 h3 Ngf6 Nd6 f4 N4f5 g4 Nxg7 Kxg7 Nxe4 Bf5 Nxf6 Rxf6 Qc4 gxh3 Bf3 Bg4 Kh2 Bxf3 exf3 Qxf3 Rd3 Qe2 Bxf6+,,,2699.0,5.0,jact1984,
True,standard,bullet,outoftime,black,e4 d5 d4 dxe4 f3 exf3 Nxf3 Nf6 Nc3 g6 Bc4 Bg7 O-O O-O h3 a6 Bg5 b5 Bb3 Bb7 Qd2 Nc6 d5 Na5 Bh6 Nxb3 axb3 Nxd5 Bxg7 Kxg7 Qd4+ Nf6 Qh4 Qd6 Ng5 h6 Nge4 Qb6+ Kh1 Rad8 Rae1 Nxe4 Nxe4 g5 Qg3 Bxe4 Rxe4 Qd6 Qc3+ f6 Rfe1 e5 Qg3 Qd2 h4 Rd4 R4e2 Qf4 Qxf4 Rxf4 g3 Rd4 hxg5 hxg5 Kg2 Rfd8 Kf3 g4+ Kf2 Kg6 Ra1 R8d6 c3 Rd3 Re3 Rd2+ Re2 Rxe2+ Kxe2 f5 Ke3 Kg5 Rh1 f4+ gxf4+ exf4+ Ke4 f3 Rh8 f2 Rg8+ Rg6 Rf8 Rf6 Rg8+ Kh4 Rh8+ Kg3 Rh1 f1=Q Rg1+ Qxg1 Ke5 Qb6 Kd5 Qd6+ Ke4 Rf4+ Ke3 Rf3+ Ke2 Kf4,nature.mushroom,,2599.0,-4.0,minhnm2020,
True,standard,bullet,resign,black,d4 d5 c4 e6 Nc3 g6 Bh6 Bxh6 cxd5 exd5 Qb3 c6 e4 dxe4 Nxe4 Bg7 Bc4 Qe7 Nf3 Nf6 Kf1 Nxe4,,,2659.0,-5.0,minhnm2020,
True,standard,bullet,outoftime,white,d4 d6 g3 Nf6 Bg2 Nbd7 b3 e5 Bb2 Be7 c4 c6 Nc3 Qc7 Nf3 O-O dxe5 dxe5 O-O Re8 Nd2 Nf8 Rc1 Ng6 Re1 a5 a3 Bg4 Qc2 Rad8 h3 Be6 Nde4 Qc8 Nxf6+ Bxf6 Kh2 h6 Ne4 Be7 Rcd1 Bf5 Qc1 Be6 Qc3 f5 Nd2 Bf6 Qc1 f4 Nb1 Qc7 Nc3 Qb6 e3 Qxb3 Ne4 Rf8 exf4 exf4 Nxf6+ gxf6 Rxd8 Rxd8 Rxe6 fxg3+ fxg3 Ne5 Rxf6 Rd1 Qxh6 Ng4+ hxg4 Rh1+ Kxh1 Qd1+ Kh2 Qg1+ Kxg1,,,2686.0,3.0,DABO5000,
True,standard,bullet,mate,black,d4 d5 c4 Nf6 Nc3 g6 cxd5 Nxd5 e4 Nxc3 bxc3 Bg7 Nf3 O-O Be2 b6 O-O Bb7 Qc2 c5 Bf4 cxd4 cxd4 Nc6 Rad1 Rc8 Qb1 e6 h3 Na5 Rd2 Nc4 Bxc4 Rxc4 Rfd1 h6 Be5 Qe7 Bxg7 Kxg7 Ne5 Rcc8 Qb2 f6 d5 fxe5 Qxe5+ Qf6 Qd6 exd5 Qd7+ Rf7 Qg4 dxe4 Rd7 Qxf2+ Kh2 Qf6 Rxf7+ Kxf7 Rd7+ Kg8 Rxb7 Qe5+ Kg1 Rc1+ Kf2 Qd4+ Kg3 Qe5+ Qf4 Rc3+ Kg4 h5+ Kh4 Qxf4+ g4 Qf6+ g5 Qf4#,,,2659.0,-6.0,minhnm2020,
True,standard,bullet,resign,white,d4 e5 dxe5 d6 Nf3 Nc6 g3 Bg4 Bg2 Bxf3 Bxf3 Nxe5 Bxb7 Rb8 Bg2 Nf6 O-O Be7 b3 O-O Bb2 Ng6 Nd2 d5 c4 c6 Rc1 Re8 Nf3 Bb4 a3 Ba5 b4 Bb6 Ba1 Ne4 e3 dxc4 Rxc4 Qxd1 Rxd1 Rbd8 Nd4 Bxd4 Rcxd4 Rxd4 Bxd4 Nf6,,,2676.0,5.0,ChessCoaching2024,
True,standard,bullet,resign,black,e4 d5 exd5 Qxd5 Nc3 Qd8 d4 Nf6 Nf3 g6 Bc4 Bg7 O-O O-O h3 a6 Be3 b5 Bb3 Bb7 Ne5 Nbd7 Nxd7 Nxd7 Qd2 Rc8 Bd5 Bxd5 Nxd5 e6 Nb4 Ra8 Nc6 Qe8 Bh6 Nb6 Bxg7 Kxg7 Qf4 Qxc6 Qe5+ Kg8 Qf6 Rad8 Rfe1 Qxc2 Rac1 Qd3 Rxc7 Nd5,nature.mushroom,,2610.0,-5.0,minhnm2020,
True,standard,bullet,mate,white,d4 d5 g3 c6 Bg2 Bf5 Nf3 e6 O-O Nf6 b3 Be7 Bb2 O-O Nbd2 a5 Re1 a4 a3 axb3 cxb3 h6 Ne5 Nbd7 Nxd7 Qxd7 e3 Ne4 Nxe4 dxe4 Qc2 Qd5 Qc4 Qa5 a4 Qd2 Bc3 Qd3 Bf1 Qxc4 bxc4 Rfd8 Reb1 Rd7 a5 Rad8 Ra2 Bf6 Rab2 c5 Rxb7 cxd4 Bxd4 Bxd4 exd4 Rxd4 a6 e3 fxe3 Rd2 Ra1 Be4 c5 Rd1 Rxd1 Rxd1 Rb4 Bd3 Rd4 Bxf1 Rxd1 Bxa6 Rd8+ Kh7 c6 Kg6 c7 Kf6 c8=Q Bxc8 Rxc8 g6 Kf2 h5 Kf3 g5 g4 Kg6 gxh5+ Kxh5 Rg8 f6 e4 e5 Rg7 Kh6 Ra7 Kg6 Kg3 Kh5 Ra6 Kg6 Kg4 Kf7 Kf5 g4 Rxf6+ Kg7 Rg6+ Kf7 Rxg4 Ke7 Kxe5 Kf7 h4 Ke7 h5 Kf7 Rg6 Kf8 Kf5 Ke7 h6 Kd7 h7 Ke7 h8=Q Kf7 Qh7+ Ke8 Rg8#,,,2666.0,5.0,oceanblitzonly,
True,standard,bullet,outoftime,black,d4 d5 c4 Nf6 cxd5 g6 Nc3 Nxd5 e4 Nxc3 bxc3 Bg7 Bd3 O-O Ne2 c5 O-O Nc6 d5 Ne5 Bc2 Nd7 f4 Nb6 Be3 Qc7 Bd3 Rd8 Rc1 c4 Bb1 e6 Kh1 exd5 exd5 Nxd5 Bd2 Ne3 Bxe3 Rxd1 Rfxd1 Be6 Nd4 Rd8 g3 Bd5+ Kg1 a6 Rd2 f5 Rcd1 Bf7 Bc2 Re8 Bf2 Bf8 Nf3 Bc5 Ne5 Bxf2+ Kxf2 Rxe5 fxe5 Qxe5 Rd8+ Kg7 R1d4 b5 R8d7 a5 Ra7 Kf6 Rdd7 Be6 Re7 Qc5+ Kg2 Qd5+ Kh3 f4+ g4 Qh5+ Kg2 Qxg4+ Kf2 Qh4+ Kf3 Bd5+ Ke2 Qxh2+ Kd1 Kg5 Re1 Qg2 Rae7 Bf3+ Kc1 h5 Rh7 h4 Rg7 Bh5 Re5+ Kf6 Rxh5 Qf1+ Kb2 gxh5 Rg6+ Ke5,,,2599.0,-5.0,minhnm2020,
True,standard,bullet,outoftime,black,b3 d5 Bb2 Nf6 f4 g6 Nf3 Bg7 g3 O-O Bg2 b6 O-O Bb7 e3 c5 Nc3 Nc6 Ne2 Rc8 Ne5 Qd6 c4 e6 d4 cxd4 exd4 Na5 cxd5 Bxd5 Nc3 Bxg2 Kxg2 Rfd8 Nf3 a6 Qd3 Nd7 Ne4 Qb8 Qxa6 Nf8 Rac1 Rxc1 Rxc1 Rd7 Ne5 Rd8 b4 h6 bxa5 bxa5 Bc3 Qc7 Bb2 Qb8 Ba3 Nd7 Nc6 Qc8 Nxd8 Qxd8 Rc8 Qxc8 Qxc8+ Nf8 Bxf8 Bxf8 Nf6+ Kg7 Ne8+ Kg8 Qd7 Bg7 Nd6 f6 Qf7+ Kh7 Ne8 g5,,,2540.0,-4.0,minhnm2020,
True,chess960,bullet,outoftime,black,c4 c5 Nb3 b6 Ng3 Ng6 e3 Nc7 Bf3 f6 d4 cxd4 Nxd4 Bf7 h3 Nh4 Qe4 Nxf3+ Qxf3 O-O Bh2 Qa8 Qxa8 Rxa8 O-O d5 cxd5 Nxd5 Nc6 g6 a3 e5 Rfd1 a5 e4 Nf4 Kf1 Bc7 Ne7+ Kg7 Rxc7 Rad8 Rdd7 Rxd7 Rxd7 Be6 Rb7 Bc4+ Ke1 Nxg2+ Kd2 Rd8+ Nd5+ Kh6 Kc3 Bxd5 exd5 Rxd5 Rxb6 f5 Ne2 Ne1 Re6 e4 Bf4+ Kh5 Re7 h6 Be3 Rd3+ Kc4 g5 Re5 f4 Bxf4 Nf3 Rxe4 Rb3 Bc1 Nh4 f4 Rb8 fxg5 hxg5 Re5 Nf3 Rd5 Rc8+ Kb3 Re8,,,2231.0,-11.0,minhnm2020,
True,standard,bullet,outoftime,white,d4 f5 g3 Nf6 Bg2 g6 c4 Bg7 Nc3 O-O Nf3 d6 O-O Qe8 b3 e5 dxe5 dxe5 Bb2 Nc6 Nd5 e4 Ne1 Nxd5 Bxg7 Kxg7 Qxd5 Be6 Qb5 Rb8 Rd1 a6 Qa4 Qf7 Nc2 b5 cxb5 axb5 Qa3 b4 Qb2+ Qf6 Qc1 Ne5 h3 Rfc8 f4 exf3 exf3 Bf7 Rfe1 c5 f4 Nc6 Ne3 Nd4 Nc4 Re8 Ne5 Qd6 Kh2 Bd5 Qd2 Bxg2 Qxg2 Rbd8 Rc1 Nb5 Re2 Nc3 Rec2 Qd4 Qf2 Qxf2+ Rxf2 Ne4 Rfc2 Rd5 Kg2 Red8 Nf3 Rd3 Ne1 Rc3 Nf3 Rxc2+ Rxc2 Rd3 Ne5 Rc3 Rxc3 Nxc3 Nd7 Nxa2 Nxc5 Nc1 Kf3 Kf6 Ke3 Ke7 Kd4 Kd6 Kc4 Ne2 Nd3 Nxg3 Nxb4 Nf1 Nd3 Ke6 b4 Nd2+ Kc5 Ne4+ Kc6 Nd6 b5 Nb7 b6,,,2650.0,7.0,Hideki_Ryuga14,
True,chess960,blitz,resign,black,d4 d5 Nbd2 Nbd7 e4 dxe4 Nxe4 b6 g3 Bb7 Nfd2 f5 f3 fxe4 fxe4 O-O-O O-O g6 d5 e6 dxe6 Nxe6 a4 a5 Qa3 Ndc5 Qe3 Kb8 c3 Rd3 Qf2 Nxe4 Nxe4 Rxd1 Rxd1 Bxe4 Bxe4 Qxe4 Re1 Qc6 Be3 Rf8 Qe2 Qxa4 Bxb6 cxb6 Qxe6 Bd4+ cxd4 Qxd4+ Kg2 Rf2+ Kh3 h5 Qe8+ Kb7 Re7+ Ka6 Qa8+ Kb5 Qc8 Qxb2 Qe8+ Kb4 Re4+ Ka3 Qe7+ Ka2 Kh4 Rxh2+ Kg5 Rg2 Re3 Qb4 Qxb4 axb4 Kxg6 h4,,,2244.0,-13.0,minhnm2020,
True,chess960,blitz,mate,white,b3 g6 Bb2 Bxb2 Qxb2 b6 g3 Bb7 Bxb7 Qxb7 c4 c5 d4 cxd4 Qxd4 Nc6 Qb2 Ne6 Ne3 O-O O-O f5 f4 b5 cxb5 Qxb5 Nc4 Qc5+ Kg2 d5 Ne5 Nxe5 Qxe5 Rf6 Nc3 d4 Na4 Qxe5 fxe5 Rff8 Rc1 d3 exd3 Rxd3 Rfd1 Rfd8 Rxd3 Rxd3 Rc2 Nd4 Rc7 Rd2+ Kf1 Rxh2 Rxe7 Rxa2 Rxa7 Nxb3 e6 g5 Ra8+ Kg7 e7 Nc5 e8=Q Nxa4 Rxa4 Rxa4 Qxa4 Kg6 Kf2 Kg7 Qc6 h6 Ke3 f4+ gxf4 gxf4+ Kxf4 h5 Kg5 Kf7 Qd7+ Kf8 Kf6 Kg8 Qg7#,,,2286.0,5.0,fcachessnb0,
True,chess960,blitz,resign,black,d4 d5 Nfg3 c6 e4 dxe4 Nxe4 f5 Neg3 g6 f3 Bc7 Nf2 Bf7 b3 e5 Bc3 Ne6 dxe5 Rxd1+ Qxd1 Qg7 Qe2 Nf4 Qf1 Bxe5 Bxe5 Qxe5,,,2275.0,-16.0,minhnm2020,
True,chess960,blitz,resign,black,b3 b6 c4 Nf6 d4 d5 cxd5 Bxd5 Nc3 Ba8 Nf3 g6 O-O Bg7 e4 O-O e5 Nd5 Nxd5 Bxd5 Qd3 c5 dxc5 e6 cxb6 Rxc1 Rxc1 Qxb6 Bd4 Qa5 Qe2 Nc6 Bc3 Qd8 g3 h6 Nd4 Nxe5 Bxd5 Qxd5 Bb2 Rd8 Rd1 Nc6 Nxc6 Qxd1+ Qxd1 Rxd1+ Kg2 Bxb2 Nxa7 Ra1 a4 Ra3 b4 Rxa4 Nc6 Bc3 b5 Rc4,,,2239.0,-23.0,minhnm2020,
True,chess960,blitz,resign,white,f4 f5 e3 Nc6 g4 fxg4 Bxg4 e5 fxe5 Nxe5 Be2 Qxf1 Rxf1 d6 Nc3 Bd7 O-O-O Nhg6 Bg3 Bf6 Kb1 O-O-O Nf2 a6 a3 Rde8 Nd3 Nxd3 Bxd3 Ne5 Bxh7 Rh8 Bf5 Bxf5 Rxf5 Ng4 Nd5 Nxh2 Nxf6 gxf6 Rxf6 Ng4 Rf7 Rhf8 Rdf1 Rxf7 Rxf7 Ne5 Rg7 b5 b3 Kb7 d4 Nc6 Bxd6 Rc8 Bc5 a5 e4 Rd8 d5 Ne5 d6 Rc8 Bd4 Nc6 d7 Rd8 Bf6,,,2270.0,6.0,fcachessnb0,
True,chess960,blitz,resign,black,e4 e5 Ng3 Nc6 f4 exf4 Qxf4 Ng6 Qf1 Be7 Nf5 O-O-O Nxe7+ Qxe7 Nc3 f6 Bg4 Kb8 Nd5 Qd6 Bg3 Nge5 O-O-O Bf7 d4 Nxg4 Bxd6 cxd6 h3 Nh6 g4 Bxd5 exd5 Nb4 a3 Nxd5 g5 fxg5 Rxg5 Ne3 Qf4 Nxd1 Kxd1 Ka8 Qxd6 Nf7 Qg3 Nxg5 Qxg5 Rdf8 Kd2 Rf3 Qe7 Rxh3 Qf7 Rc8 Qxg7 Rh2+ Kd3 Rhxc2 Qxd7 a6 Qxh7 Rxb2 Qd7 Rc6 a4 Rb4 a5 Rb5 Qd8+ Ka7 d5 Rcc5 Kd4 Rxa5 d6 Rh5 d7 Ra4+ Kd3 Rh3+ Kc2 Ra2+ Kb1 Rd2,,,2301.0,-34.0,minhnm2020,
True,chess960,blitz,resign,white,b3 Ng6 Bb2 Nf6 c4 b6 Bc2 Bb7 f3 c5 d4 cxd4 Bxd4 Bc7 O-O-O O-O-O g4 e5 Bb2 Qe8 h4 h5 g5 Nh7 Ng3 f6 gxf6 Nxf6 Nxh5 Nxh5 Bxg6 Qf8 Nd3 d6 Kb1 Qf6 Qg5 Qxg5 hxg5 Nf4 Nxf4 Rxh1 Rxh1 exf4 Rh7 d5 Rxg7 dxc4 bxc4 Rd2 Bf5+ Kd8 Bf6+,,,2257.0,7.0,fcachessnb0,
True,chess960,blitz,outoftime,black,b3 b6 Bb2 Bb7 Nf3 d5 d4 h6 N1d2 Nf6 Qe1 N8d7 c4 g5 cxd5 Nxd5 e4 Nf4 g3 Ng6 Rf1 Qe8 d5 f6 Bc2 e6 dxe6 Qxe6 O-O-O Be7 Qe3 O-O-O h4 gxh4 Nxh4 Nxh4 gxh4 f5 exf5 Qf7 Ne4 Bxh4 Bxh8 Rxh8 Rh1 Be7 Rxh6 Ba3+ Kb1 Re8 Bd3 Kb8 Qd4 Ne5 Bc2 a5 Qa4 Bb4 a3 Bf8 Rh3 Qxf5 Nd6 Qxh3 Nxe8 c6 Qf4 Qe6,,,2393.0,-51.0,minhnm2020,
True,chess960,blitz,resign,black,d4 d5 Ng3 b6 e4 dxe4 Nxe4 Bb7 c4 Ng6 O-O O-O Ndc3 e6 b3 c5 dxc5 bxc5 Nxc5 Bc6 Be4 Bxe4 N3xe4 Qc6 Bb2 f5 Nxe6 Nxe6 Ng3 Bc7 Rc1 Rae8 Qd2 f4,,,2455.0,-62.0,minhnm2020,
True,chess960,bullet,mate,white,c4 Nf6 Nc3 c5 Nf3 h6 d4 Bh7 dxc5 O-O b4 a5 a3 b6 cxb6 d6 Bc2 Bxb6 Bxh7+ Nxh7 Qa2 Nd7 Qb3 Qa7 e3 Nhf6 h3 Rb8 Bh2 Rfc8 O-O axb4 axb4 Bc5 Nb5 Qb7 bxc5 Nxc5 Qd1 Nce4 Nd2 Nc5 Nb3 Nce4 N3d4 Qa6 f3 Ng5 h4 Ngh7 Qd3 Rc5 Ra1 Qb7 Ra7 Qb6 Rxe7 Rh5 Nxd6 Qd8 Ra7 Rxh4 Bg3 Rh5 Nxf7 Qb6 Rfa1 Rf8 Nd6 Rg5 Bf4 Rh5 c5 Qxc5 Qb3+ Kh8 Nf7+ Rxf7 Qxf7 Ng8 Qxg7#,,,2235.0,5.0,Ceshen,
True,chess960,bullet,mate,black,g3 Nbc6 f4 f5 e4 fxe4 Bxe4 Nf7 Nbc3 g6 d3 e6 Bg2 O-O-O Be3 Kb8 Qf3 d5 Nf2 d4 O-O dxe3 Qxe3 e5 Kh1 exf4 Qxf4 Nfe5 Qa4 a6 Nfe4 Qe7 a3 Qd7 b4 Qd4 Rae1 Ng4 h3 Ne3 Rf4 Nxg2 Kxg2 Qb6 Ref1 Bxc3 Nxc3 Nd4 R4f2 Qc6+ Ne4 Qxa4 c3 Nc6 Nf6 Qxa3 Nxe8 Rxe8 Rf8 Qb2+ R1f2 Rxf8 Rxb2 Bd5+ Kh2 Rf1 c4 Rh1#,nature.parrot,,2211.0,-6.0,minhnm2020,
True,chess960,bullet,outoftime,black,g3 d5 f4 f6 Bg2 c6 Nf3 Ng6 Nf2 e5 e4 Bc5 exd5 cxd5 d4 Bb6 Be3 e4 Nd2 f5 Qf1 Be6 b3 Nd6 Qe2 a5 a3 a4 b4 Qf7 O-O O-O Rfc1 Rfc8 Qe1 Rc6 c3 Rac8 Nb1 Nb5 Bd2 R6c7 Nd1 h6 Ne3 Ne7 Ra2 g5 Rac2 Qe8 Kh1 Kf7 fxg5 hxg5 Qf1 Kg6 Nd1 Qd7 Ne3 Nd6 Be1 Rh8 Nd2 Ba7 c4 dxc4 Ndxc4 Bxd4 Nxd6 Qxd6 Nc4 Bxc4 Rxc4 Rhc8 Rxc7 Rxc7 Rd1 Qe5 Qe2 b5 Bf2 Bb2 Rd2 Bxa3 Rd1 Bxb4 Be3 Bc3 Qf2 Rc4 Bc1 Nc6 Rf1 Nd4 Qe2 Nxe2 Rd1 Nxc1,,,2236.0,-7.0,Ceshen,
