rated,variant,speed,status,winner,moves,players.white.user.flair,players.white.user.id,players.white.provisional,players.black.user.name,players.black.user.title,players.black.rating
True,standard,blitz,draw,,c4 e5 Nc3 Nf6 e3 Nc6 Nf3 Bb4 Qc2 O-O Nd5 Re8 a3 Bf8 Ng5 g6 Nxf6+ Qxf6 Ne4 Qd8 b4 d6 Bb2 Bg7 Be2 Be6 O-O h6 Nc3 Ne7 Rad1 Nf5 d3 c6 Ne4 Rc8 h3 b6 Bg4 d5 Nd2 h5 Bxf5 Bxf5 e4 Be6 f4 exf4 Bxg7 Kxg7 Rxf4 Bxh3 Qb2+ Kg8 Nf3 dxe4 Ne5 Bf5 Rdf1 exd3 Nf3 Re2 Qc3 Qd6 Nd4 Re4 Nxf5 gxf5 Rxf5 Qd4+ Qxd4 Rxd4 Rg5+ Kf8 Rxh5 Rc7 Rd1 Re7 Rh3 d2 Kf2 Red7 Rc3 Kg7 c5 b5 Ke2 Re7+ Re3 Rxe3+ Kxe3 Rd5 Rxd2 Rxd2 Kxd2 Kf6 Ke3 Ke5 g3 f5 Kf3 a6 Ke3 Ke6 Kf3 Kf6 Kf4 Ke6 Kf3 Ke5 Ke3 Ke6 Kf4 Kf6,,cutemouse83,,Stas-2444,,2610.0
True,standard,blitz,resign,black,e4 e6 d3 d5 Nd2 Nc6 Ngf3 Nf6 Be2 Bd6 O-O O-O Re1 Re8 Bf1 e5 c3 a5 exd5 Nxd5 a4 Bg4 h3 Bh5 Qb3 Nb6 g3 Bf8 Qb5 f6 Bg2 Bf7 Ne4 Na7 Qxa5 Nc6 Qb5 Ra5 Be3 Rxb5 axb5 Ne7 Red1 Nf5 Bc5 Bb3 Rd2 Nd6 Nh4 Nxe4,,stas-2444,,cutemouse83,GM,2940.0
True,standard,blitz,resign,black,d4 Nf6 c4 e6 Nc3 Bb4 e3 O-O Nf3 c5 Bd3 d5 a3 Bxc3+ bxc3 dxc4 Bxc4 Qc7 Bd3 cxd4 O-O dxc3 e4 Nbd7 Bg5 b6 Rc1 Bb7 Qe2 Ng4 Bd2 Nde5 Nxe5 Qxe5 Qxg4 cxd2 Rcd1 Qc3 Bb1 Ba6,symbols.keycap-digit-seven,burjugul_7,,cutemouse83,GM,2938.0
True,standard,blitz,resign,white,e4 e5 Nf3 Nc6 Bc4 Nf6 d3 Bc5 c3 O-O a4 a5 Bg5 h6 Bh4 Be7 Bg3 d6 h3 Nh5 Bh2 Nf4 O-O Kh8 d4 f5 exf5 Bxf5 Bxf4 exf4 Re1 d5 Bd3 Qd7 Bxf5 Qxf5 Nbd2 Rae8 Qb3 b6 Qb5 Qd7 Re2 Bd8 Rae1 Rxe2 Rxe2 Qd6 Qd3 g5 Nh2 Bf6 Ndf3 Bg7 Ng4 Ne7 h4 gxh4 Nxh4 Kg8 Qh3 Ng6 Nxh6+ Bxh6 Re6 Nxh4 Rxd6 cxd6 Qxh4 Bg7 Qg5 f3 Qxd5+,,cutemouse83,,Burjugul_7,IM,2669.0
True,standard,blitz,outoftime,black,e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6 Bd3 Nf6 O-O Qc7 Qe2 d6 f4 Nbd7 Kh1 Be7 c4 b6 Nc3 Bb7 f5 Nc5 Bc2 e5 Nf3 O-O b4 Ncd7 Bd2 Rac8 Bd3 Qb8 Rac1 Rfe8 Nd5 Nxd5 cxd5 b5 g4 Bf8 g5 Rxc1 Rxc1 Nb6 Rg1 Nxd5 exd5 e4 Bxe4 Bxd5 Rg4 Qc8 Qd3 Bc4 Qd4 Be2 Rg2 Bxf3 Bxf3 Qxf5 Bd5 Re5 Bc6 d5 Rf2 Qe6 Bd7 Qe7 Bc3 Rxg5 Bh3 Qc7 Bg2 Qc4 Qxc4 dxc4 Rd2 Rf5 Rd7 Rf2 Bd5 Rf5 Rd8 h5 Bd4 Kh7 Bc5 Bxc5 Be4 Kh6 Bxf5 Kg5,,anonymouslogin111,,cutemouse83,GM,2934.0
True,standard,blitz,draw,,e4 c5 b4 cxb4 a3 bxa3 Nxa3 e5 Nf3 Nc6 Bc4 Be7 c3 Nf6 d4 d6 h3 O-O Qe2 exd4 cxd4 d5 exd5 Nxd5 O-O Be6 Bd2 Re8 Nc2 Rc8 Rab1 Qd7 Ne3 Nf4 Qd1 Nxd4 Nxd4 Qxd4 Bxe6 Nxe6 Rxb7 Rcd8 Nf5 Qxd2 Nxe7+ Kf8 Qxd2 Rxd2 Nc6 a6 Ra1 Nc5 Rc7 Rd6 Nb4 Ne4 Rxa6 Rxa6 Nxa6 Rd8 f3 Ng3 Kf2 Nf5 Nc5 Rd2+ Kg1 Nh4 Rc8+ Ke7 Rc7+ Ke8 Rc8+ Ke7 Rc7+ Kd8 Rxf7 Rxg2+ Kf1 Rg6 Rxg7,,kansascityshufflle,,cutemouse83,GM,2937.0
True,standard,blitz,outoftime,white,e4 e6 Nf3 d5 e5 Bd7 c3 c5 Na3 Nc6 Nc2 Rc8 d4 cxd4 Ncxd4 Nge7 Bd3 Ng6 Qe2 Qc7 Nxc6 bxc6 h4 h6 h5 Ne7 O-O c5 Bf4 Nc6 c4 Be7 Rad1 d4 Bg3 Nb4 Bb1 Bc6 a3 Na6 Nd2 Qb7 Ne4 O-O Rfe1 Nb8 Qd3 f5 exf6 Bxe4 Rxe4 Bxf6 Rxe6 g5 hxg6 Qg7 Rde1 Nc6 Qe4 Ne7 Bd3 Rce8 Bd6 Bg5 Re2 Rf6 Rxf6 Bxf6 Bxc5 h5 b4 Qf8 Qe6+ Kg7 Qh3 Qg8 Qxh5 Qh8 Qxh8+ Kxh8 Bxa7 Kg7 Bc5 Kf8 Re6 Kg7 f4 Kh8 g4 Kg8 g5 Rf8 gxf6 Kh8 g7+,,cutemouse83,,KansasCityShufflle,,2691.0
True,standard,blitz,timeout,white,d4 Nf6 Nf3 e6 g3 d5 Bg2 b5 O-O Bb7 b3 b4 a3 a5 Ne5 Nbd7 Nd3 c5 dxc5 Nxc5 axb4 Nxd3 Qxd3 Bxb4 c3 Ba6 Qf3 Be7 c4 O-O Nc3 Bb7 Rd1 Qb6 Na4 Qc6 Be3 Rad8 Rac1 Qa6 Bc5 Bd6 Bxd6 Qxd6 Qc3 d4 Qxa5 Bxg2 Kxg2 e5 Qb6 Qe7 c5 Rb8 Qd6 Qxd6 cxd6 Rfd8 Rc5 Nd7 Rc7 Rxb3 Rxd7 Rxd7 Nc5 Rbb7 Rc1 f5 Nxb7 Rxb7 Rc8+,,cutemouse83,,Conan_The_Barbarian8,,2890.0
True,standard,blitz,draw,,g3 d5 Bg2 e5 d3 Nf6 Nf3 Bd6 O-O O-O Nc3 c6 e4 h6 d4 exd4 Qxd4 dxe4 Nxe4 Nxe4 Qxe4 Re8 Qd3 Bc5 Qxd8 Rxd8 Bf4 Bf5 c3 Nd7 b4 Bb6 a4 a5 Rfe1 Nf6 Be5 Nd5 Nd4 Bxd4 Bxd4 axb4 cxb4 Nxb4 Bb6 Rd7 Rec1 Be6 a5 Nd5 Bc5 Rdd8 h3 Rd7 g4 Nf4 Bf1 Nd3 Bxd3 Rxd3 Kh2 Rd5 Bb6 g5 Rd1 Re8 Re1 Rc8 Rad1 Rxd1 Rxd1 Kg7 Bc5 Bd5 Kg3 Re8 h4 Re2 hxg5 hxg5 Rd4 Ra2 Bb6 Ra3+ Kh2 Rb3 Rd2 Kf6 Rb2 Rxb2 Bd4+ Ke6 Bxb2 c5 Kg3 Bc6 f4 Kd5 fxg5 Ke4 Kf2 Kf4 Bf6 Bd7 Ke2 Ke4 Kd2 Bxg4 Kc3 Be6 Be7 Kd5 Bf6 Kc6 Be7 Kb5 Bd8 c4 Bc7 Ka6 Bd8 Kb5 Bb6 Kc6 Kb4 Kd5 Kc3 Kc6 Bd8 Kb5,,conan_the_barbarian8,,cutemouse83,GM,2930.0
True,standard,blitz,resign,white,d4 g6 e4 Bg7 Nf3 d6 Bd3 Nd7 O-O c5 c3 a6 a4 b6 Re1 Bb7 Nbd2 cxd4 cxd4 Ngf6 Nf1 O-O Ng3 e6 h3 h6 Be3 Qe7 Qd2 Kh7 Rac1 Rfc8 b3 d5 e5 Ne4 Bxe4 dxe4 Nh2 a5 Ng4 Qf8 Bf4 Bd5 Nxe4 Rxc1 Qxc1 Bxb3 Nef6+ Nxf6 exf6 Bh8 Bxh6 Qd8 Qg5 Qd5 Re5 Qxd4 Qh4 Kg8 Bg7,,cutemouse83,,Conan_The_Barbarian8,,2895.0
True,standard,blitz,resign,black,c4 e6 Nc3 Bb4 d4 c5 d5 Nf6 f3 b5 e4 d6 Ne2 bxc4 Nf4 e5 Ne2 Nbd7 a3 Ba5 Qa4 O-O Qxc4 Nh5 g3 Rb8 Bg2 Qb6 Kf2 Ba6 Qa4 c4+ Be3 Nc5,,zlodey1931,,cutemouse83,GM,2922.0
True,standard,blitz,resign,black,d4 Nf6 c4 e6 Nc3 Bb4 e3 O-O Bd3 d5 cxd5 exd5 a3 Bd6 Qc2 a6 Nge2 Re8 Bd2 b6 b4 Bb7 Rb1 Ne4 O-O Nd7 Be1 Ndf6 Ng3 g6 Qc1 Qe7 Kh1 h5 Nge2 Kg7 h3 Rh8 f3 Nxc3 Nxc3 Rae8 Bf2 Bc8 e4 dxe4 fxe4 Ng4 e5 Bxe5 dxe5 Qxe5 Bg1 Bb7 Rf4 Ne3 Bxe3 Qxe3 Bc4,,cutemouse83,,Conan_The_Barbarian8,,2882.0
True,standard,blitz,resign,white,d4 e6 c4 Bb4+ Bd2 Bxd2+ Nxd2 d6 g3 e5 Ngf3 Qe7 e4 Nf6 d5 a5 Bg2 Nbd7 O-O Nc5 Ne1 h5 h3 h4 g4 Nh7 Qe2 Nf8 Qe3 Ng6 b3 Nf4 a3 Bd7 Nc2 O-O b4 Na4 Nb3 axb4 axb4 Nb2 Nd2 Nbd3 b5 g6 Rxa8 Rxa8 Ne1 Ra3 Nb1 Nxe1 Qxe1 Rd3 f3 Qd8 Rf2 c6 Bf1 Rb3 Qd1 Rb4 dxc6 bxc6 Nc3 Qb6 Qxd6 Rb3 c5 Qa5 Qb8+ Kh7 Qxe5 Ne6 bxc6 Bxc6 Nd5 Bxd5 Qxd5 Rb1 c6 Qc7 e5 Nf4 Qd6 Qb6 Qd2 Nxh3+ Kg2 Nxf2 Qxf2 Qxf2+ Kxf2 Rc1 Bb5 Rc2+ Kg1 g5 Bd3+,,zlodey1931,,cutemouse83,GM,2937.0
True,standard,blitz,resign,white,d4 d5 Nf3 Nf6 g3 g6 c4 c5 cxd5 cxd4 Bg2 Bg7 Nxd4 Nxd5 Nb3 Nb4 Bd2 N4c6 Nc3 O-O O-O b6 Qc1 Bb7 Bh6 Nd7 Rd1 Rc8 Bxg7 Kxg7 Qf4 Qe8 Nb5 Nde5 Nxa7 Ra8 Nxc6 Nxc6 Qc7 Qc8 Qxb6 Ra6 Qe3 Qa8 Nc5,,cutemouse83,,Thomas_1_shelby,,2749.0
True,standard,blitz,resign,black,e4 c5 Nf3 Nc6 Bb5 d6 O-O Bd7 Re1 a6 Bf1 Bg4 c3 e6 h3 Bh5 g4 Bg6 d4 cxd4 cxd4 Nf6 d5 Ne5 dxe6 fxe6 Nxe5 dxe5 Qb3 Bc5 Qxe6+ Qe7 Qxe7+ Kxe7 Be3 Bxe3 Rxe3 Rhd8 Nc3 Rd2 Rb1 Rad8 f3 h6 Re2 Rxe2 Bxe2 Bf7 Kf2 Nh7 h4 Nf8 h5 Ne6 Nd5+ Kd6 Ne3 Ke7 Nd5+ Kd6 Rc1 Nd4 Ne3 Bxa2 Bc4 Rc8 Rc3 Bxc4 Rxc4 Rxc4 Nxc4+ Ke6 Ke3 Nc6 f4 exf4+ Kxf4 b5 Ne3 Ne5 Nf5 Kf6 b3 Nd3+ Ke3 Nc1 Nd4 Kg5 Kd2 Na2 Nc6 Kxg4 e5 Kxh5 e6 Kg6 b4 Kf6 e7 Kf7 Kc2 h5 Kb2 Nxb4 Nxb4 h4 Nd5 h3,smileys.crying-face,helloitsdmitri,,cutemouse83,GM,2931.0
True,standard,blitz,resign,black,e4 e5 Nf3 Nc6 Bb5 Nf6 d3 d6 O-O a6 Bxc6+ bxc6 d4 exd4 Nxd4 c5 Nb3 Be7 Qf3 Bb7 Nc3 O-O Re1 a5 a4 Re8 Qg3 Bf8 Bg5 h6 Bxh6 Nxe4 Nxe4 Bxe4 Bg5 Qd7 c4 Qf5 Bd2 Reb8 Qc3 g6 f3 Bc2 Nxa5 Bg7,,cutemouse83,,HelloItsDmitri,IM,2729.0
True,standard,blitz,mate,white,e4 g6 d4 Bg7 Nf3 a6 c4 d6 Nc3 b6 Be2 Bb7 O-O e6 Be3 Nd7 d5 e5 b4 Ne7 Nd2 O-O Nb3 f5 f3 f4 Bf2 Nf6 c5 g5 Rc1 h5 cxb6 cxb6 Na4 Nc8 b5 a5 Rc6 Bxc6 dxc6 Kh8 Nd2 d5 exd5 Qxd5 Nc4 Qxb5 Ncxb6 Qxc6 Nxa8 Qxa8 Nc5 Qc6 a4 Ne7 Bb5 Qc8 Qd3 g4 Kh1 g3 Bg1 h4 h3 Qf5 Qd6 Nc8 Qc7 Qc2 Bd3 Qc3 Qc6 Ne7 Qe6 Nfd5 Qg4 Bf6 Qh5+ Kg7 Qh7#,,cutemouse83,,Koshulyan_Egor,FM,2706.0
True,standard,blitz,resign,white,e4 e6 d4 d5 Nc3 dxe4 Nxe4 Nd7 Nf3 Ngf6 Nxf6+ Nxf6 Bb5+ Bd7 Qe2 Bd6 Bg5 a6 Bd3 h6 Bh4 c5 O-O-O Qc7 Rhe1 O-O-O dxc5 Qxc5 Ne5 Bxe5 Qxe5 Qxe5 Rxe5 Bc6 f3 g5 Bg3 Nd5 a3 Rhg8 Bf1 h5 h4 g4 f4 Nf6 Rxd8+ Rxd8 Be1 Rd5 Rg5 Ne4 Rg7 Rd7 g3 Nd6 Rg5 Bf3 Bd3 Be4 Rxh5 Bxd3 cxd3 Nf5 Kd2 Nd4 Bf2 Nf3+ Ke2 Rc7 Rc5,,revnov,,cutemouse83,GM,2946.0
True,standard,blitz,resign,white,e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6 c4 Bc5 Nb3 Be7 Be2 d6 Nc3 Nf6 Be3 O-O O-O Nc6 f3 b6 Qe1 Nd7 Qf2 Rb8 Rfd1 Re8 Rac1 Na5 Nxa5 bxa5 b3 Qc7 Bf1 Bb7 Na4 Bc6 Nc3 Qb7 Bd4 Bf8 Qd2 Qb4 Rb1 a4 bxa4 Qa5 Be3 Bxa4 Nxa4 Qxa4 Bf4 Rxb1 Rxb1 Qa3 Rb3 Qc5+ Be3 Qc7 Be2 Nc5 Rb1 h6 h4 h5 g3 g6 Kg2 Rc8 Bf4 Nd7 Rc1 Ne5 Qd4 Qc5 Qxc5 Rxc5 Be3 Ra5 Rc2 Nd7 Kf2 Nc5 Rb2 Be7 Bd4 f6 Bc3 Ra4 Bb4 Kf7 a3 a5 Bxc5 dxc5 Rb3 f5 Ke3 Bf6 Kd3 Bd4 Bd1 Kf6 exf5 gxf5 f4 Kg6 Bc2 Kf6 Bd1 Kg6 Bf3 Kf6 Bc6 Rxa3 Rxa3 e5 Rxa5 e4+ Bxe4 fxe4+ Kxe4 Ke6 Ra6+ Kd7 Kd5 Ke7 Rc6 Kf7 Rxc5 Bf2 Rc6 Bxg3 Ke4 Kg7 Kf5 Bxh4 Rc7+ Kh6 Rc6+ Kg7 Rg6+ Kf7 c5 Ke7 c6,,cutemouse83,,Revnov,,2728.0
True,standard,blitz,resign,white,e4 e6 d4 d5 Nd2 c5 exd5 Qxd5 Ngf3 cxd4 Bc4 Qd8 Nb3 Qc7 Qe2 Bb4+ Bd2 Bxd2+ Nfxd2 Nc6 O-O-O Nf6 Nf3 O-O Kb1 Bd7 g4 Nxg4 Rhg1 Nge5 Nbxd4 Nxd4 Qxe5,,abik02,True,cutemouse83,GM,2949.0
True,standard,blitz,resign,black,Nf3 Nf6 g3 e6 Bg2 d5 O-O Bd6 d4 O-O c4 Nc6 a3 dxc4 Nbd2 Na5 Qc2 b5 e4 Be7 Rd1 Bb7 Ne5 Rb8 a4 c6 b3 Qxd4 Bb2 Qb6 bxc4 b4 Nb3 Nxb3 Qxb3 c5 a5 Qc7 a6 Ba8 Nd3 Nxe4 Re1 Nd2,,cutemouse83,,Abik02,GM,2953.0
True,standard,blitz,resign,white,e4 c5 Nf3 Nc6 Bb5 d6 d4 cxd4 Qxd4 Bd7 Bxc6 bxc6 O-O e5 Qd3 Nf6 c4 Be7 Nc3 O-O Bg5 Be6 Rad1 Rb8 b3 Qa5 Qd2 Kh8 h3 Rbd8 Qe3 Qc7 Rd2 h6 Bh4 Rd7 Rfd1 Rfd8 Rd3 Kg8 R1d2 Kf8 Kh1 Qb6 Qe2 Qa5 Qd1 Nh5 Bxe7+ Kxe7 Ne2 Nf6 Ng3 d5 Nxe5 Rd6 exd5 cxd5 cxd5 Nxd5 Nc4,,abik02,True,cutemouse83,GM,2960.0
True,standard,blitz,resign,white,Nf3 d5 g3 g6 Bg2 Bg7 O-O e5 d3 Ne7 c4 dxc4 dxc4 O-O Nc3 Nbc6 a3 Be6 Qa4 h6 Rd1 Qc8 Nd5 e4 Nxe7+ Nxe7 Nd4 Bd7 Qc2 f5 Be3 g5 Nb5 Ng6 Bd4 Ne5 Qc3 Re8 Qc2 a6 Nc3 Be6 Nd5 Bxd5 cxd5 Qd7 Rac1 Rac8 Be3 Ng4 Bc5 Be5 b4 Kh7 f3 exf3 exf3 Nf6 Bh3 Kg6 g4 Kg7 gxf5 b6 Bf2 Qd6 Kg2 Bxh2 Rh1 Bf4 Rce1 Qxd5 Re6 Rcd8 Bg4 Qd2 Qxd2 Rxd2 Rhe1 Rxe6 fxe6 Ne8 Bh5 Rd8 e7 Rb8 Re6 Nf6 Bd4,,chessdjw,,cutemouse83,GM,2969.0
True,standard,blitz,resign,black,Nf3 Nf6 g3 g6 Bg2 Bg7 O-O O-O c4 c5 Nc3 d5 cxd5 Nxd5 d4 Nxc3 bxc3 Nc6 Rb1 Qc7 Bf4 e5 dxe5 Nxe5 Nxe5 Bxe5 Qd2 Rb8 Rfd1 b6 Bxe5 Qxe5 Qd6 Qxd6 Rxd6 Be6 a4 Rfd8 Re1 Rxd6,,cutemouse83,,TimofeevAr,GM,2732.0
True,standard,blitz,draw,,Nf3 d5 g3 Bg4 Bg2 Nd7 h3 Bh5 O-O e5 d3 c6 c4 Ngf6 cxd5 cxd5 Qb3 Nc5 Qd1 Bxf3 Bxf3 h6 d4 e4 dxc5 exf3 Be3 Be7 exf3 O-O Nc3 Rc8 b4 b6 Na4 bxc5 Nxc5 Re8 Rc1 a5 a3 Nh7 Kg2 Bf6 Bd4 axb4 axb4 Ra8 Qd3 Qb6 Rb1 Ra2 Rfe1 Rea8 Ne6 Qb7 Nc5 Qc8 Bxf6 Nxf6 Re2 R2a3 Qd4 Qf5 Rbe1 Qxf3+ Kg1 Qc3 Qxc3 Rxc3 Rb2 Rb8 Reb1 d4 Rb3 Nd5 Nd3 Rb5 Kg2 f6 Kf3 Kf7 Ke4 Rc4 Nf4 Nxf4 gxf4 Rc2 Kxd4 Rxf2 Kc4 Rb8 b5 Rxf4+ Kc5 Re4 b6 Rc8+ Kb5 Re5+ Ka6 Ra8+ Kb7 Rd8 Rc3 f5 Rc7+ Kf6 Rg1 g5 Rgc1 f4 R1c6+ Kf5 Rf7+ Ke4 Kc7 Rde8 b7 R5e7+ Rxe7+ Rxe7+ Kb6 Rxb7+ Kxb7 f3 Rxh6 f2 Rf6,,cutemouse83,,BetterCollSoul,,3067.0
True,standard,blitz,resign,black,d4 Nf6 c4 e6 Nc3 Bb4 e3 O-O Bd2 d5 Nf3 Nbd7 a3 Bxc3 Bxc3 b6 Bd3 dxc4 Bxc4 Bb7 O-O Ne4 Rc1 c5 dxc5 Nxc3 Rxc3 Nxc5 Qe2 Rc8 Rd1 Qe7 Ne5 Rfd8 b4 Ne4 Rcd3 Rxd3 Rxd3 Bd5 Bxd5 Rc1+ Rd1 Nc3 Rxc1 Nxe2+,,pobimrbr,,cutemouse83,GM,2976.0
True,standard,blitz,outoftime,white,d4 Nf6 c4 e6 Nc3 Bb4 e3 e5 Nf3 exd4 exd4 d5 Be2 dxc4 Bxc4 O-O O-O Bg4 h3 Bh5 g4 Bg6 Ne5 Nbd7 f4 Bxc3 bxc3 Be4 Ba3 c5 Qb3 Nxg4 Nxg4 Qh4 Kh2 b5 Qxb5 Nb6 Rae1 Bf5 Be2 Rfe8 Bf3 Rxe1 Rxe1 h5 Re8+ Kh7 Bxa8 hxg4 Qf1 g3+ Kg1 Nxa8 Re5 g6 Bxc5 Nc7 Re7 Ne6 Rxf7+ Kg8 Rxa7 Nxf4 Ra8+ Kg7 Bf8+ Kg8 Be7+ Kf7 Bxh4 Nxh3+ Kg2,,cutemouse83,,pobimrbr,NM,2646.0
True,standard,blitz,draw,,d4 Nf6 c4 e6 Nf3 b6 g3 c6 Bg2 d5 O-O Be7 Qc2 O-O b3 Bb7 Rd1 Nbd7 Nc3 Ba6 Bb2 Rc8 a4 Bb4 Na2 Bd6 a5 c5 axb6 Qxb6 cxd5 cxd4 Qd2 e5 Nc1 Ne4 Qe1 Nc3 Rd2 Bb7 e3 dxe3 Qxe3 Qxe3 fxe3 Ne4 Rd1 Bc5 Re1 Bxd5 Nxe5 Nxe5 Bxe5 Rfe8 Bd4 Bb4 Rf1 a5 Nd3 Bxb3 Nxb4 axb4 Rfb1 Nd2 Rb2 Rc2 Ra7 Rxb2 Bxb2 Be6 Rb7 b3 Bc3 Nc4 Rxb3 Nxe3 Rb6 Nxg2 Kxg2 h6 Kf2 Rc8 Bd4 Rc2+ Kg1 Bd5 Rb2 Rc4 Rd2 Be4 Kf2 Ra4 Be3 f5 Rd4 Ra1 Rd2 Rh1 Rd8+ Kf7 h4 Rh2+ Kf1 Rh3 Kf2 Rh2+ Kf1 Kg6 Rd7 Ra2 Bf4 Ra6 Be5 Kh5 Rxg7 Ra2 Bf4 Ra6 Kf2 Rg6 Rxg6 Kxg6 Ke3 h5 Kf2 Kf6 Ke3 Kg6 Kf2 Kf6 Ke3 Kg6,,iwanttomakedraw,,cutemouse83,GM,2976.0
True,standard,blitz,resign,white,Nf3 d5 g3 c5 Bg2 Nc6 d4 e6 O-O Nf6 c3 Be7 dxc5 Bxc5 Bg5 O-O Nbd2 Be7 Re1 Qb6 Qb3 Qc7 e4 Rd8 exd5 Nxd5 Bxe7 Ncxe7 Nd4 Bd7 Nc4 Rac8 Ne5 Be8 Rad1 b6 h4 h6 c4 Nf6 Qe3 Qc5 b3 Qa3 Rd2 Qa5 Red1 Qc5 Nc2 Qxe3 Nxe3 Rxd2 Rxd2 Nc6 Nxc6 Bxc6 Bxc6 Rxc6 Rd8+ Kh7 f3 Rc7 Kf2 Rd7 Rxd7 Nxd7 Nc2 Kg8 Nd4 Kf8 Nc6 a6 Ke3 f6 Kd4 g5 h5 Kf7 g4 f5 Ne5+ Ke7 Nxd7 Kxd7 Ke5 f4 b4 Ke7 c5 bxc5 bxc5 Kd7 c6+ Kxc6 Kxe6 Kc5 Kf5 Kd4 Kg6 Ke3 Kxh6 Kxf3 Kxg5 Kg3 h6 f3 h7 f2 h8=Q f1=Q Qe5+ Kg2 Qe4+ Kg3 Kg6 Qb5 g5 Qd7 Kf6 Qd6+ Qe6 Qf4+ Qf5 Qd6+ Kf7 Qc7+ Kg6 Qd6+ Qf6 Qd5 Kg7 Qxa2 g6 Qd5 Qf7 Qd4+ Kg8 Qd8+ Kh7 Qd6 g7 Qd3+ Qg6+,,cutemouse83,,iwanttomakedraw,,2863.0
True,standard,blitz,draw,,d4 Nf6 c4 e6 Nf3 b6 g3 c6 Bg2 d5 O-O Be7 Qc2 O-O Rd1 Bb7 b3 Nbd7 Nc3 Ba6 Bf4 Rc8 a4 dxc4 bxc4 Bxc4 Ne5 Nxe5 dxe5 Nd5 Ne4 Ba6 Nd6 Rc7 e4 Nxf4 gxf4 Rd7 Qxc6 Bb7 Qc2 Bxd6 exd6 Rxd6 e5 Rxd1+ Rxd1 Qa8 Bxb7 Qxb7 Qd3 g6 h4 h5 Kh2 Rc8 Kg3 Qc6 Qd7 Kf8 Qxa7 Ra8 Rc1 Rxa7 Rxc6 Rxa4 Rxb6,,iwanttomakedraw,,cutemouse83,GM,2974.0
True,standard,blitz,outoftime,white,c4 e6 g3 d5 Bg2 Nf6 Nf3 dxc4 Qa4+ c6 Qxc4 b5 Qc2 Bb7 O-O Nbd7 Nc3 a6 a4 Be7 d3 O-O e4 Rc8 Rd1 h6 h3 b4 Nb1 c5 Nbd2 Nb8 Ne5 Nfd7 Nxd7 Qxd7 Nc4 Qd8 Be3 Nc6 e5 Nd4 Bxd4 Bxg2 Kxg2 Qxd4 Qe2 Rfd8 b3 Rd5 Rac1 Rcd8 f4 R5d7 Rc2 Qd5+ Kh2 Qb7 Nb2 Rd4 Qg2 Qd7 Rc4 h5 h4 g6 Qf2 Rd5 Qe3 Kg7 Rd2 Qb7 Qe4 R8d7 Kg1 Qb8 Kf1 Qd8 Rc1 Rd4 Qf3 R7d5 Rf2 Rd7 Ke2 R7d5 Rd1 Rd7 Kd2 Qa5 Kc2 Qd8 Rfd2 Qc8 Nc4 Qd8 Rh1 R7d5 Rh3 Rd7 Rhh2 Qc7 g4 hxg4 Qxg4 Qd8 Qf3 Qh8 h5 g5 h6+ Kf8 f5 g4 Qe3 exf5 e6 Rd8 exf7 Kxf7 Rhf2 Qf6 Ne5+ Kg8 h7+ Kg7 Rh2 f4 Qe1 g3 Rh5 Rh8 Qe2 Kf8 Qg4 Ke8 Rf5 Qh6 Ng6 Rxh7 Re5 Rd7 Rde2 Kd8 Qf5 g2 Qe4 g1=Q Qa8+ Kc7 Qa7+ Kc8 Qxa6+ Kc7 Qa5+,,cutemouse83,,iwanttomakedraw,,2865.0
True,standard,blitz,resign,white,d4 Nf6 c4 e6 Nf3 b6 g3 c6 Bg2 d5 O-O Be7 Qc2 O-O Rd1 Bb7 b3 Nbd7 Nc3 Ba6 Bb2 Rc8 a4 Bb4 e4 Bxc3 Qxc3 Nxe4 Qe3 Nd6 Ba3 Nf5 Qf4 Re8 h4 dxc4 Ne5 Nxe5 dxe5 Qc7 g4 Ne7 Bd6 Qb7 bxc4 Ng6 Qg3 Bxc4 h5 Ne7 h6 Bd5 hxg7 Kxg7 Qh4 Bxg2 Kxg2 c5+ f3 Ng6 Qf6+ Kg8 Rh1 c4 Rh5 Qd5 Rah1 Qd2+ Kg3,,iwanttomakedraw,,cutemouse83,GM,2977.0
True,standard,blitz,resign,white,d4 d5 c4 e6 Nc3 c6 e3 Nf6 b3 Bb4 Bb2 O-O Bd3 c5 a3 cxd4 axb4 dxc3 Bxc3 b6 Nf3 Bb7 O-O Nbd7 Qe2 a6 Rfc1 h6 h3 Rc8 Qb2 dxc4 bxc4 Bxf3 gxf3 Nh5 Bf1 Qg5+ Kh2 e5 Rxa6 Qf5 Rd1 Rfd8 Qe2 Ndf6 Raa1 b5 c5 Nd5 Be1 e4 fxe4 Qe5+ Kg1 Ndf6 Rxd8+ Rxd8 Rd1 Ra8 Bg2 Ra3 Qxb5 Nxe4 Qe2 Nhf6 c6 Kh7 Qc2 Ra8 Rd4 Ra1 Kf1 Qb5+ Qd3 Qxc6 Bxe4+ Nxe4 Qxe4+ Qxe4 Rxe4,,cutemouse83,,TimofeevAr,GM,2724.0
