rated,variant,speed,status,winner,moves,players.white.rating,players.white.ratingDiff,players.black.user.patron,players.black.user.patronColor,players.black.user.id,clock.totalTime
True,standard,bullet,resign,white,d4 Nf6 Nf3 e6 g3 d5 Bg2 Be7 O-O O-O c4 dxc4 Qc2 a6 a4 Nc6 Rd1 Nb4 Qxc4 b5 Qc3 Bb7 Ne5 Nfd5 Qb3 bxa4 Rxa4 a5 Nc3 Rb8 Nxd5 Bxd5 Bxd5 exd5 Qf3 c6 Bd2 Qc7 Bxb4 Bxb4 Rc1 c5 e3 f6 Qxd5+ Kh8 Nd3 Rbd8 Qf3 c4 Nxb4 axb4 Rxb4 Qa5 Rbxc4 Qa2 R4c2 h6 Kg2 Rb8 h4 Rxb2 Rxb2 Qxb2 Rc7 Qb6 Qb7 Qe6 Rxg7 Qf5 Re7 Rg8 Qe4,3074.0,7.0,,,ilqar_7474,60.0
True,standard,bullet,resign,black,e4 d5 exd5 Qxd5 Nc3 Qd8 d4 Nf6 Nf3 g6 Bc4 Bg7 Ne5 O-O O-O c5 dxc5 Qc7 Bf4 Qxc5 Qe2 Nh5 Nxf7 Nxf4 Qe4 e6 Qxf4 Rxf7 Qe4 Nc6 Rad1 Qe5 Rd8+ Nxd8 Qh4 Nc6 Bd3 Qf6 Qg3 Rf8 Ne4 Qf4 Qh3 e5 Bc4+ Kh8 Ng5 Bxh3,3156.0,-8.0,,,masterassasin123,60.0
True,standard,bullet,outoftime,black,d4 Nf6 Nf3 e6 g3 d5 Bg2 Be7 O-O O-O c3 c5 Ne5 Nc6 Nxc6 bxc6 Bg5 h6 Bxf6 Bxf6 e3 Rb8 b3 Ba6 Re1 cxd4 exd4 c5 dxc5 Qc7 b4 Rxb4 cxb4 Bxa1 Nd2 Bc3 a3 Bb5 Re3 d4 Re4 a5 Nb3 axb4 axb4 Ba4 Qb1 Rb8 Nxd4 Rxb4 Qd3 Qa5 h4 Be8 Kh2 Rb8 c6 Rd8 Qc4 Be1 c7 Rc8 Nxe6 Bxf2 Nxg7 Qxc7 Rxe8+ Kxg7 Qxc7 Rxc7 Re2 Bd4 Bf3 Bf6 Kg2 Rc3 Re4 Rc2+ Re2 Rc5 Re4 Rd5 Re2 Rd6 Re4 Rd2+ Re2 Rd4 Re4 Rd8 Re2 Kf8 Re4 Bg7 Re2 f5 Re4 fxe4 Bxe4 Ke7 Bf3 Be5 Kh3 Kf6 Bg4 Rd3 h5 Rxg3+ Kh4 Rd3 Be2 Rc3 Kg4 Bf4 Kxf4 Rc2,3039.0,-3.0,,,ilqar_7474,60.0
True,standard,bullet,outoftime,,e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Nxe4 Re1 Nd6 Nxe5 Be7 Bf1 Nxe5 Rxe5 O-O d4 Bf6 Bd3 Bxe5 dxe5 Ne8 Nc3 d5 Qh5 g6 Qh6 Qe7 Bg5 Qxe5 f4 Qd4+ Kh1 c6 Re1 Qg7 Qh4 Be6 Ne2 h5 Ng3 Bg4 h3 f6 hxg4 fxg5 Qxg5 Qf6 Qh6 Qg7 Qg5 Qf6 Qh6 hxg4 Bxg6 Qh8 Qxh8+ Kxh8 f5 Nf6 Re7 Rad8 Rxb7 c5 Rc7 d4 Rxc5 Kg7 Rc7+ Kh6 Kg1 Kg5 Nf1 Nd5 Rg7 Kf6 Rb7 Ne3 Rxa7 Nxc2 Ra6+ Kg5 Nd2 d3 g3 Rfe8 Bxe8 Rxe8 Re6 Rh8 f6 Nd4 Re5+ Kxf6 Re4 Ne2+ Kf2 Kf5 Ke3 Nxg3 Rf4+ Kg5 Rd4 Nf5+ Kxd3 Re8 Rd5 Re6 Ne4+ Rxe4 Kxe4 g3 Rxf5+ Kg4 Rf1 Kh3 Rg1 g2 Rxg2 Kxg2 b4 Kg3 b5 Kg2 b6 Kg1 b7 Kg2 b8=Q Kf1 a4 Kf2 Ke5 Kf1,3154.0,-2.0,,,arsen_chess,60.0
True,standard,bullet,mate,white,d4 Nf6 Nf3 e6 g3 d5 Bg2 Be7 O-O O-O c4 dxc4 Qc2 a6 a4 Nc6 Rd1 Nb4 Qxc4 b5 Qb3 Bb7 Nc3 bxa4 Qxa4 Rb8 Bf4 Nfd5 Nxd5 Bxd5 Rdc1 Rb7 Qa5 c6 Bd2 Qxa5 Rxa5 f5 Ne5 Rfb8 Bxb4 Bxb4 Rxa6 Bf8 Nxc6 Re8 Bxd5 exd5 e3 Rxb2 Ne5 g6 Rc7 Bg7 Nc6 Rb1+ Kg2 Rb2 Raa7 Bf6 Rxh7 Rxe3 Rhf7 Bg5 Ne5 Bd8 Rg7+ Kf8 Raf7+ Ke8 Rg8#,3102.0,7.0,,,ilqar_7474,60.0
True,standard,blitz,outoftime,white,e4 d6 d4 Nf6 Nc3 e5 Nf3 Nbd7 Bc4 h6 a4 a5 h3 Be7 g4 c6 Rg1 Nh7 Be3 Ng5 Nxg5 Bxg5 Qf3 Qf6 Qxf6 Nxf6 O-O-O Be6 Be2 exd4 Rxd4 Bxe3+ fxe3 O-O-O b4 axb4 Rxb4 Kc7 Rf1 Nd7 Kd2 Ra8 Bc4 Bxc4 Rxc4 Ne5 Rb4 Ra7 Rfb1 Rb8 Ke2 Ra5 Kf2 Rc5 R1b3 Rc4 Rxc4 Nxc4 Rb4 Ne5 Kg3 Ra8 h4 Ra5 g5 h5 Kf2 Rc5 Rb3 Rc4 Ke2 Ng6 Kd3 Rc5 Rb1 Nxh4 Rh1 Ng6 Rxh5 f6 Rh7 Ne5+ Kd2 fxg5 Rxg7+ Nd7 Ne2 Ra5 Nd4 Kc8 Rg8+ Kc7 Rg7 Kc8 Ne6 Nc5 Nxg5 Rxa4 Re7 Kd8 Rh7 Nxe4+ Nxe4 Rxe4 Rxb7 Rc4 Kd3 d5 Rg7 Kc8 c3 Re4 Ra7 Kb8 Rd7 Rc4 Re7 Kc8 Kc2 Kd8 Re5 Kd7 Kb3 Kd6 Re8 Kd7 Re5 Kd6 Rg5 Re4 Rg6+ Kc5 Rg3 Kb5 Kc2 Kc4 Kd2 Rh4 Rg2 Re4 Re2 c5 Rg2 Rh4 Rf2 Rg4 Rh2 Re4 Rh5 Rg4 Rf5 Rg2+ Kd1 Kxc3 Rxd5 c4 e4 Kb3 e5 c3 Rb5+ Kc4 Rb8 Kd3 Rd8+ Kc4 e6 Rg1+ Ke2 Rg2+ Kf3 Rg7 Rd7 Rg6 e7 Re6 Rc7+ Kd3 Rd7+ Kc2 Kf4 Kb2 Kf5 Re1 Rb7+ Kc1 Kf6 c2 e8=Q Rxe8 Ra7 Re2 Ra1+ Kd2 Ra8,2847.0,3.0,,,recobachess,180.0
True,standard,bullet,mate,black,e4 c5 Nc3 e6 Nf3 d5 exd5 exd5 d4 cxd4 Nxd4 Nf6 Bb5+ Bd7 O-O Be7 Re1 O-O Bg5 h6 Bh4 Nc6 Nxc6 bxc6 Bd3 Be6 Qf3 Rb8 b3 a5 Na4 Rb4 Bg3 c5 a3 c4 axb4 cxd3 Qxd3 axb4 Qd4 Ne4 Be5 f6 Bg3 Bf7 Rad1 Qc8 Re2 Bh5 f3 Nxg3 hxg3 Bd8 Qxd5+ Bf7 Qd7 Qb8 Red2 Qxg3 Qd6 Qh4 Rd4 Qh5 Rg4 Re8 Rd5 Qxd5 Qxd5 Bxd5 Nc5 Bb6 Kh2 Bxc5 g3 Bd6 Rd4 Re2+ Kh3 Be6+ g4 Rh2#,2952.0,-2.0,,,ilqar_7474,60.0
True,standard,bullet,resign,white,e4 e6 d4 d5 Nc3 Bb4 e5 c5 a3 Bxc3+ bxc3 Ne7 Nf3 Qc7 dxc5 Qxc5 Bd3 Nbc6 O-O Bd7 Be3 Qa5 c4 O-O-O cxd5 Nxd5 Bd2 Qc7 Qe2 h6 c4 Nde7 a4 f6 Bc3 Rhf8 a5 a6 Rfb1 Kb8 Rb6 Ka8 Rab1 Bc8 c5 Nd5 Bd2 Nxb6 axb6 Qd7 Be4 fxe5 Ra1 Kb8 Bc3 Nd4 Bxd4 exd4 c6 bxc6 Ne5,3154.0,4.0,,,preciousocean14,60.0
True,standard,blitz,resign,black,Nf3 Nf6 d4 d5 c4 e6 g3 dxc4 Bg2 c6 O-O Nbd7 Na3 b5 Ng5 Qb6 b3 c3 Qd3 Bxa3 Bxa3 b4 Bc1 a5 a3 Ba6 Qf3 O-O Qxc6 Qxc6 Bxc6 Bxe2 Re1 a4 axb4 axb3 Rxa8 Rxa8 Bxa8 b2 Bxb2 cxb2 Be4 Nxe4 Nxe4 Bd3 Nd2 Nb6 Re3 Nc4 Re1,2853.0,-6.0,,,fandorine96,180.0
True,standard,blitz,draw,,c4 Nf6 Nc3 d5 cxd5 Nxd5 e4 Nb4 d4 Qxd4 Qe2 c6 a3 N4a6 Nf3 Qd8 Qc2 e6 Bxa6 Nxa6 O-O Be7 Rd1 Qc7 Be3 e5 Rac1 Qb8 h3 O-O Qa4 Be6 b4 f6 b5 cxb5 Nxb5 Qe8 Rb1 Kh8 Qc2 Rc8 Qb2 Bc5 Bxc5 Nxc5 Nd6 Qg6 Nxc8 Rxc8 Rbc1 b6 Kh1 Qxe4 Qb4 Qc6 Kh2 Bd5 Ne1 Bg8 Nd3 h6 Nxc5 bxc5 Qa5 Qc7 Qa6 c4 Rc3 Rb8 Qd6 Rc8 Qxc7 Rxc7 Rd6 Kh7 g4 Bf7 Kg3 Rb7 Ra6 Rd7 h4 Bg6 g5 fxg5 hxg5 h5 Re6 Bd3 Rxe5 Rd4 f3 h4+ Kf2 h3 Kg3 Bf1 Rc1 Bg2 f4 Rd3+ Kh2 Rd2 Kg3 Rd3+ Kh2 Rd2 Kg3 Rd3+,2860.0,0.0,,,ilqar_7474,180.0
True,standard,blitz,resign,black,e4 c6 Nf3 d5 Nc3 dxe4 Nxe4 Nf6 Qe2 Na6 c3 Qd5 d3 Bf5 Ng3 Bg4 h3 Bxf3 Qxf3 Qxf3 gxf3 e6 d4 Nc7 Ne4 Be7 Rg1 g6 Bd3 Ncd5 Ke2 Nh5 c4 Ndf4+ Bxf4 Nxf4+ Ke3 Nxd3 Kxd3 O-O-O Kc3 Rd7 Rad1 Rhd8 Rd2 a5 a3 f5 Ng3 Bf6 Ne2 e5 Rgd1 exd4+ Kd3 a4 Nf4 Re7 Re2 Rxe2 Nxe2 Kc7 Nf4 Re8 Rh1 Bh4 Rf1 c5 Ng2 Bg5 f4 Bf6 h4 h5 Rg1 Re6 Rd1 Rb6 Rb1 Rb3+ Kd2 d3 Ne1 Rxb2+ Rxb2 Bxb2 Nxd3 Bxa3 Ne5 Bb2 Nxg6 Kd6 Kc2 Bd4 f3 Ke6 Kb1 Kf7 Ne5+ Bxe5 fxe5 f4 Ka2 Ke6 Ka3 Kxe5 Kxa4 Kd4 Ka5 Kxc4,2858.0,-5.0,,,fandorine96,180.0
True,standard,bullet,outoftime,black,Nf3 c5 c3 Nc6 d4 d5 Bf4 Nf6 e3 Qb6 Qb3 c4 Qc2 Bf5 Qc1 e6 Nbd2 h6 h3 Rc8 Be2 Be7 O-O O-O Re1 Na5 Ne5 Qd8 Bd1 b5 Bc2 b4 Bxf5 exf5 Qc2 Ne4 f3 Nxd2 Qxd2 Rb8 Qc2 Qc8 e4 fxe4 fxe4 dxe4 Qxe4 Rb6 Nf3 Re6 Qd5 Qa6 Rxe6 fxe6 Qe4 Qc6 Qe3 Qd5 Re1 Nc6 Qxe6+ Qxe6 Rxe6 Rf6 Rxf6 Bxf6 d5 bxc3 bxc3 Ne7 d6 Nd5 Be5 Kf7 d7 Ke7 Bxf6+ gxf6 Nd2 Nb6 Ne4 Nxd7 Kf2 f5 Nd2 Ne5 Ke3 Kd6 Kf4 Ke6 Ke3 Kd5 Kf4 Nd3+ Kxf5 Nc1 g4 Nxa2 h4 Nxc3 g5 hxg5 hxg5 Nb5 g6 Nd6+,3185.0,-7.0,,,ilqar_7474,60.0
True,standard,bullet,draw,,e4 d5 exd5 Qxd5 Nc3 Qa5 d4 Nf6 Nf3 Nc6 Bc4 Bg4 h3 Bh5 g4 Bg6 Bd2 O-O-O d5 Nb4 Bb3 Qc5 Be3 Qa5 Bd2 Qc5 Be3 Qa5 O-O Nbxd5 Nxd5 Nxd5 Qe2 Nxe3 Qxe3 e6 Ne5 Bd6 Nc4 Qc5 Nxd6+ Qxd6 Qxa7 Qb6 Qxb6 cxb6 Rad1 Kc7 f3 h6 Kf2 Rxd1 Rxd1 Rd8 Rxd8 Kxd8 c3 Kc7 Ke3 Kd6 f4 f6 Bd1 Be8 h4 Bc6 g5 hxg5 hxg5 e5 gxf6 gxf6 Be2 Bd7 a3 Bc6 b4 Bd7 Bd3 Bc6 Bc2 Bd7 Be4 Bc6 Bf5 Kd5 Bd3 Kd6 c4 Bd7 Be4 Bc6 fxe5+ Kxe5 Bd3 f5 a4 f4+ Kd2 Kd4 a5 bxa5 bxa5 Ba4 Bf1 Bc6 Bd3 f3 Bf1 Bd7 Ke1 Be6 Kf2 Bxc4 Bh3 Bd5 Bc8 Kc5 a6 bxa6 Bxa6 Kd4 Bf1 Be4 Bh3 Ke5 Bf1 Kf4 Bh3 Bd5 Bf1 Be4 Bc4 Bf5 Bb3 Be4 Bd1 Bf5 Bxf3,3149.0,-1.0,True,3.0,homayooont,60.0
True,standard,bullet,resign,white,e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Qxd7 O-O Nc6 Re1 Nf6 c3 e5 d4 Be7 Bg5 h6 Bxf6 Bxf6 dxc5 dxc5 Qe2 O-O Na3 Rfd8 Rad1 Qe6 Nc4 Ne7 a4 b6 Ne3 Rac8 Qa6 Ra8 Rxd8+ Rxd8 Qxa7 Qc6 Nd5 Nxd5 exd5 Rxd5 h4 Rd8 Nxe5 Qd5 Qxb6 Re8 Nf3 Rxe1+ Nxe1 Qe4 Nf3 Qxa4 Qxc5 Qa1+ Kh2 Qxb2 c4 Qb8+ g3 Qb7 Kg2 Qb2 Qd5 Qc2 c5 g6 c6 g5 hxg5 hxg5 Qd7 g4 Qxg4+ Kf8 Qd7 Bd4 Nxd4,3076.0,7.0,,,ilqar_7474,60.0
True,standard,bullet,draw,,d4 Nf6 Nf3 e6 c4 d5 Nc3 Bb4 Qa4+ Nc6 Bg5 h6 Bh4 g5 Bg3 Ne4 Qc2 h5 cxd5 exd5 h3 Nxg3 fxg3 Qd6 Kf2 h4 g4 Be6 e3 a6 Bd3 O-O-O Rae1 Rde8 a3 Bxc3 Qxc3 f6 e4 dxe4 Bxe4 Bd5 Bxd5 Qxd5 Rxe8+ Rxe8 Re1 Rxe1 Kxe1 Qe4+ Kf2 Qf4 Qe3 Qxe3+ Kxe3 Kd7 Ke4 Ne7 Nd2 c6 Nc4 b5 Ne3 Ke6 b4 Nc8 d5+ cxd5+ Nxd5 Nd6+ Kd4 f5 Nc7+ Kd7 Nxa6 fxg4 Nc5+ Kc6 hxg4 Nc4 Nd3 Nxa3 Ne5+ Kd6 Nf7+ Ke7 Nxg5 Nc2+ Kc5 Ne3 Kxb5 Nxg2 Nf3 h3 g5 Nh4 Nh2 Nf5 Kc4 Kf7 Kd3 Kg6 Ke4 Kxg5 Kf3 Kh4 Kf4 Nd4 Nf3+ Nxf3 Kxf3 Kg5 Kg3 Kf5 Kxh3 Ke6 b5 Kd7 b6 Kc6 b7 Kxb7,3028.0,2.0,,,ilqar_7474,60.0
True,standard,blitz,resign,white,e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6 Bd3 Nc6 Nxc6 bxc6 O-O d5 c4 Nf6 Nc3 Be7 Qf3 O-O Rd1 d4 e5 Nd7 Qe4 g6 Qxd4 Qc7 Bf4 Bb7 Bf1 Rfd8 Qe3 c5 Ne4 Bxe4 Qxe4 Rab8 b3 a5 h4 a4 Rd3 axb3 axb3 Bxh4 Rad1 Nf8 Rd6 Be7 R1d3 Rdc8 Rh3 f5 Qe3 Bxd6 exd6 Qf7 Be5 Nd7 f4 Nxe5 fxe5 f4 Qe4 Qf5 Bd3 Qxe4 Bxe4 Rf8 Rd3 Kg7 Kf2 g5 Bf3 Rf5 d7 Rd8 b4 cxb4 c5 Rxe5 c6 Rc5 Rb3 g4 Be4 Rc4 Rb1 Kf6 Rh1 Ke5 Re1 Kd6 g3 fxg3+ Kxg3 Rxe4 Rxe4 Kxc6 Rxb4 Rxd7 Kxg4 Rf7 Rd4 e5 Rd8 Kc5 Rd1 Kc4 Rc1+ Kd5 Rd1+ Ke6 Ra1 Rd7 Ra6+ Rd6 Ra5 Rd5 Ra6+ Rd6 Ra7 Kd5 Kf5 Rd7 Rxd7+,2855.0,3.0,,,miki_train,180.0
True,standard,blitz,mate,white,e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Qxd7 c4 Nc6 Nc3 e5 d3 g6 O-O Bg7 Ne1 Nge7 f4 f5 fxe5 dxe5 Nd5 O-O Nc2 Nxd5 cxd5 Nd4 Be3 Rae8 Bxd4 exd4 Qe2 Qxd5 Rae1 Qxa2 Na3 b6 Nc4 b5 Nd6 Re6 Nxb5 Rb6 Ra1 Qb3 Nc7 Qxb2 Qxb2 Rxb2 Ne6 Rf7 exf5 gxf5 Nxc5 Rc2 Ra5 Rd2 h4 Rc7 Ne6 Rcc2 Nf4 Bh6 Rxf5 Ra2 Kh2 Bxf4+ R1xf4 Rxg2+ Kh3 Rh2+ Kg4 Ra6 Kh5 Rg6 Rf8+ Kg7 R4f7#,2842.0,9.0,,,ilqar_7474,180.0
True,standard,bullet,outoftime,black,d4 Nf6 c4 e6 Nc3 d5 Nf3 Be7 cxd5 exd5 Bf4 O-O h3 c5 e3 Nc6 dxc5 Bxc5 Be2 d4 exd4 Nxd4 Nxd4 Bxd4 O-O Re8 Bf3 h6 Qd2 Bxc3 Qxc3 Nd5 Bxd5 Qxd5 Rad1 Qc6 Qxc6 bxc6 Rfe1 Be6 b3 Red8 g4 a5 Rxd8+ Rxd8 Rc1 a4 bxa4 Rd4 Be3 Rxa4 Rxc6 Rxa2 Rc1 g5 Kg2 Kg7 Kg3 Kg6 h4 gxh4+ Kxh4 Ra4 f3 h5 Rg1 hxg4 fxg4 f5 Kg3 fxg4 Re1 Ra3 Kf4 Bf5 Rd1 Ra4+ Rd4 Ra6 Rd5 Be6 Rg5+ Kf7 Bd4 Ra4 Ke5 Ra5+ Kf4 Ra2 Rg7+ Ke8 Rb7 Re2 Bf6 Bd7 Rb8+ Kf7 Rb2 Re1 Be5 Rf1+ Kg3 Rf3+ Kh4 Rh3+ Kg5 g3 Rg2 Ke6 Rxg3 Rh7 Bf4 Rg7+ Kh4 Rh7+ Kg5 Kd5,3019.0,-4.0,,,ilqar_7474,60.0
True,standard,bullet,resign,white,e4 c6 Nf3 d5 Nc3 dxe4 Nxe4 Bg4 h3 Bxf3 Qxf3 e6 c3 Be7 d4 Nf6 Bd3 Nbd7 O-O Nxe4 Qxe4 Nf6 Qe2 O-O Rd1 Re8 c4 g6 b3 Qa5 Bb2 Qh5 Qxh5 Nxh5 Be2 Nf4 Bf3 Bf6 Kh2 Rad8 g3 Nh5 Rd2 Ng7 Rad1 Rd7 d5 Bxb2 dxc6 Rxd2 Rxd2 Bc3 Rd3 Be5 cxb7 Kf8 c5 Rb8 c6 Ne8 b4 Bd6 Rxd6 Nxd6 c7 Rc8 b8=Q,3151.0,3.0,,,nalkwsfa,60.0
True,standard,bullet,mate,black,d4 Nf6 c4 e6 Nc3 d5 cxd5 exd5 Bg5 Bb4 e3 h6 Bh4 g5 Bg3 Ne4 a3 Bxc3+ bxc3 h5 Qc2 h4 Be5 f6 f3 fxe5 fxe4 exd4 exd5 Qf6 cxd4 O-O Nf3 Bf5 Bd3 Bxd3 Qxd3 Nd7 O-O Qg7 Rac1 Nb6 e4 Rae8 Ne5 c6 Rxf8+ Rxf8 dxc6 bxc6 Rxc6 Rf6 Qb3+ Kh8 Qb5 Rxc6 Qxc6 g4 Qg6 Qe7 Qh5+ Kg8 Qxg4+ Kh7 Qf5+ Kg7 Qg6+ Kf8 Qf5+ Ke8 h3 Qxa3 Qh5+ Kd8 Qxh4+ Kc8 Qg4+ Kb7 Nf3 Qc1+ Kh2 a5 e5 a4 Qe4+ Ka6 e6 Qc7+ Ne5 Nc8 d5 a3 Qd3+ Kb6 Qxa3 Qxe5+ Qg3 Qxd5 Qe3+ Qc5 e7 Qxe3 e8=Q Qxe8 g3 Qe5 h4 Nd6 Kh3 Nf5 g4 Qg3#,3068.0,-5.0,,,ilqar_7474,60.0
True,standard,bullet,outoftime,black,e4 e5 Nf3 Nc6 Bb5 f5 d3 fxe4 dxe4 Nf6 O-O d6 Nc3 Be7 Bc4 Na5 Bb5+ Nc6 Bc4 Na5 Be2 O-O Nd5 Kh8 Nxe7 Qxe7 b4 Nc6 b5 Nd8 Bd3 Bg4 h3 Bh5 Bg5 Ne6 Be3 Nd7 Be2 Nf4 Bxf4 Rxf4 Nd2 Bxe2 Qxe2 Raf8 g3 R4f7 Kg2 Qe6 Qc4 Qg6 Qd3 Nf6 g4 h5 f3 Nh7 Qe3 b6 a4 Ng5 a5 Ne6 axb6 axb6 Ra7 Nf4+ Kh2 Qg5 Rg1 hxg4 fxg4 Qh4 Rg3 Ne2 Rg2 Nd4 Qg3 Qh7 g5 Nf3+ Nxf3 Rxf3 Qg4 R3f4 Qg3 Qxe4 Rxc7 Qf5 g6 Qh5 Qg5 Qxg5 Rxg5 e4 Rh5+ Kg8 Rh7 Rf2+ Kg3 R8f3+ Kg4 Rg2+ Kh4 Rf4+ Kh5 Rf5+ Kh4 Rxg6 Rh5 Rxh5+ Kxh5 Re6 Rc8+ Kh7 Kg4 e3 Kf5 e2 Kxe6 e1=Q+ Kd7 Qg3 Rc7 Qxh3+ Kxd6 Qh2+ Kc6 Qxc2+ Kxb6 Qe2 Rc6 Qf2+ Kb7 g5 b6 g4 Kc7 g3 b7 Qf7+ Kc8 Qf3 b8=Q Qxc6+ Qc7+ Qxc7+ Kxc7 g2 Kd6 g1=Q Kc7 Qg2 Kd8 Qg3 Kd7 Qg4+ Kd8 Qg5+ Kc7 Qg6 Kd8 Qg7 Kc8 Qf7,3152.0,-6.0,True,10.0,meneermandje,60.0
True,standard,bullet,resign,white,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 a3 e5 Nf5 Bxf5 exf5 d5 Bg5 d4 Bxf6 gxf6 Ne4 Nd7 Bc4 Nb6 Bb3 Qe7 Qh5 O-O-O Qxf7 Qxf7 Bxf7 Be7 Be6+ Kc7 Ke2 Nd5 g3 Nb6 h4 h5 Rhg1 Nc8 Bxc8 Rxc8 g4 Kd7 Kd3 hxg4 Rxg4 Rh7 Rag1 Rch8 Rg7 Rxh4 Nxf6+ Kd8 Nd5 Bc5 Rxb7,3149.0,3.0,,,konstanfankornienko,60.0
True,standard,bullet,outoftime,black,d4 Nf6 c4 e6 Nc3 d5 cxd5 exd5 Bg5 Bb4 e3 h6 Bh4 g5 Bg3 Ne4 a3 Bxc3+ bxc3 h5 f3 Nxg3 hxg3 Qd6 g4 h4 Bd3 Nd7 Ne2 Nf6 Qb3 Qe7 Kf2 Rb8 Ng1 Bxg4 Qa4+ c6 Re1 Be6 e4 dxe4 Bxe4 Qd6 Qxa7 O-O Qc5 Qg3+ Kf1 b5 Ne2 Bc4 Qxc4 bxc4 Nxg3 hxg3 Bxc6 Rb3 Rh3 Rxc3 Rxg3 Nh7 Be4 f5 Bd5+ Kg7 Re7+ Kg6 Rc7 Rc1+ Kf2 c3 Rh3 Nf6 Rc6 Rd8 Bb3 Rxd4 Ke3 Rh4 Rxh4 gxh4 Kf4 Re1 a4 h3 gxh3 Rb1 Bc2 Rb4+ Kg3 Kg5 h4+ Rxh4 Rxf6 f4+,3059.0,-4.0,,,ilqar_7474,60.0
True,standard,bullet,resign,white,e4 e5 Nf3 Nc6 Bb5 f5 d3 fxe4 dxe4 Nf6 O-O d6 Nc3 Be7 Bc4 Na5 Bb5+ c6 Be2 Be6 b4 Nc4 Ng5 Bg8 a4 h6 Bh5+ Nxh5 Qxh5+ Kd7 Qg4+ Kc7 Ne6+ Bxe6 Qxe6 Nb6 Be3 Qd7 Qb3 Bg5 a5 Nc8 b5 Rf8 bxc6 bxc6 Rab1 Kd8 Qc4 Ne7 Qd3 Ke8 Rbd1 Rf6 g3 Bxe3 fxe3 Kf7 Rxf6+ gxf6 Qxd6 Qxd6 Rxd6 Rb8 Rd7 Rb2 Rxa7 Rxc2 Na4 Ke6 a6 Ra2 Nc5+ Kd6 Nd3 c5 Ra8 c4 Nb4 Ra1+ Kg2 c3 a7 Kd7 Kf3 Ra4 Ke2 f5 exf5 Nxf5 Kd3 Ra3 Kc2 Nxe3+ Kd3 c2+ Kd2 Ra1 Nxc2 Nxc2 Kxc2 e4 Kd2 Ke7 Rh8 Ra2+ Ke3 Rxa7 Rh7+ Kf6 Rxa7 Kg6 Ra5,3139.0,5.0,True,10.0,meneermandje,60.0
True,standard,bullet,resign,black,d4 Nf6 Nf3 e6 Bf4 d5 e3 c5 Nbd2 Qb6 c4 Nc6 cxd5 exd5 dxc5 Bxc5 Nb3 Bb4+ Nfd2 O-O Be2 Ne4 O-O Be6 a3 Be7 Rb1 Rad8 Bf3 Bf6 Qc2 Nxd2 Nxd2 d4 Bxc6 bxc6 exd4 Bxd4 Nf3 c5 Nxd4 cxd4 Qd2 d3 Be3 Bf5 Rfc1 Qg6 f3 a6 b4 h5 Kh1 Rc8 Rc5 Rfe8 Rbc1 Qe6 Rxc8 Rxc8 Rxc8+ Qxc8 h3 Qc4 a4 Qb3 a5 Be6 Kh2 Qd5 Kg1 f6 Kf2 Qc4 Kg1 h4 Kf2 Qc7 Kg1 Bc4 Qc1 Qc6 Qd2 Qd5 Bf2 g5 Qc3 d2 Qxf6 d1=Q+ Kh2 Qd6+,2992.0,-4.0,,,ilqar_7474,60.0
True,standard,bullet,resign,white,e4 e6 d4 d5 Nc3 dxe4 Nxe4 Nd7 Nf3 Ngf6 Bd3 Be7 Nxf6+ Nxf6 O-O O-O Qe2 b6 Bg5 Bb7 Bxf6 Bxf6 Be4 Bxe4 Qxe4 Qd5 Qxd5 exd5 Rfe1 Rfe8 c3 Kf8 Kf1 Rxe1+ Rxe1 Re8 Rd1 Ke7 g4 h6 h4 Kd7 g5 hxg5 hxg5 Bd8 Ne5+ Ke6 Re1 Bxg5 Nf3+ Kd7 Rxe8 Kxe8 Nxg5 f6 Ne6,3134.0,1.0,,,tonychess84,60.0
True,standard,blitz,resign,black,e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6 Bd3 Qc7 O-O Nf6 Nc3 Nc6 Nxc6 dxc6 Bg5 e5 Bxf6 gxf6 Qf3 Be7 Ne2 Be6 Ng3 O-O-O Rfd1 Kb8 b3 Qc8 Nf5 Bxf5 Qxf5 Qxf5 exf5 b5 a4 Kb7 c3 Rd7 Kf1 Rhd8 Ke2 Bc5 f3 Bf8 axb5 axb5 b4 Kb6 Ra2 Be7 Rda1 Rxd3 Ra6+ Kb7 Ra7+ Kb8 Ra8+ Kb7 R1a7+ Kb6 Rxd8 Bxd8 Rxf7 Rxc3 Rxh7 Rc2+ Kd3 Rxg2,2869.0,-8.0,,,vodanou01,180.0
True,standard,ultraBullet,mate,black,Nf3 Nf6 d3 g6 Nbd2 Bg7 g3 O-O Bg2 d5 O-O c5 Re1 Nc6 e4 Bg4 e5 Bxf3 Nxf3 Nd7 c3 e6 d4 cxd4 cxd4 f6 exf6 Nxf6 Rxe6 Ne4 Ne5 Nxe5 dxe5 Nxf2 Qf1 Qb6 Be3 Qxe3 Re1 Nh3+ Kh1 Rxf1+ Rxf1 Nf2+ Kg1 Nh3+ Kh1 Qg1+ Rxg1 Nf2#,2123.0,-3.0,,,ilqar_7474,15.0
