rated,variant,speed,status,winner,moves,players.white.user.id,players.white.rating,players.black.user.title,players.black.user.patron,players.black.user.patronColor,clock.increment
True,standard,ultraBullet,outoftime,black,g3 h5 Bg2 h4 gxh4 Rxh4 Nf3 Rh8 Rg1 Nf6 b3 d5 Bb2 Bf5 Bxf6 exf6 d3 Bg6 Nbd2 Nd7 Qc1 Bb4 Qb2 Bc3 Qxc3 d4 Qxd4 Nb6 Qe3+ Kf8 O-O-O Nd5 Kb2 Nxe3 fxe3 Qe7 Nd4 c5 N4f3 Qxe3 Nc4 Qe7 Rge1 b5 Ncd2 c4 dxc4 bxc4 Nxc4 a5 a4 Qe4 Rd2 Qf4 Rd4 Qc7 Rd7 Rb8 Rxc7 Rxh2 Ra7 Rxg2 Rxa5 Rxe2 Ra8 Rxc2+ Ka3 Rxa8 Re5 Rxc4 Rb5 Rcxa4+ bxa4 Bc2 Kb4 Rxa4+ Kc5 Rf4 Kb6 Rxf3 Kc7 g6 Kd6 Kg7 Rb8 Rc3 Kd7 Rd3+ Ke8 Re3+ Kd7 Bd3 Kc8 Bf5+ Kb7 Rc3 Ka8 Ra3+ Kb7 Rb3+ Kc7 Ra3 Kd8 Ra2,albinsajan,2362.0,,,,0.0
True,standard,ultraBullet,outoftime,white,d4 c5 e3 cxd4 exd4 d5 Nf3 Nc6 Be2 Nxd4 O-O Nxf3+ Bxf3 Nf6 Re1 e6 c4 Be7 cxd5 Nxd5 Qa4+ Bd7 Qg4 Nf6 Nc3 Nxg4 Bxg4 Bf6 Bf3 O-O Ne4 Bxb2 Bxb2 f6 Rad1 Bc6 Rxd8 Raxd8 Nc5 Bxf3 gxf3 e5 Ne6 Rfe8 Nxd8 Rxd8 Rc1 Rd7 Rc8+ Kf7 Ba3 a6 Rc3 Kg6 Bb4 Rd1+ Kg2 Rb1 f4 Rxb4 Rg3+ Kf5 fxe5 Rg4 Rxg4 fxe5 Rxg7 b5 Rb7 Ke4 Ra7 a5 Ra6 a4 Ra5 b4 Rb5 b3 axb3 a3 Rb4+ Kf5 Ra4 e4 Rxa3 Kf4 Ra5 h5 Ra4 h4 f3 h3+ Kf2 Kf5 Rxe4 Kg6 Rg4+ Kh5 Rg3 Kh6 Rxh3+ Kg5 Rg3+ Kf4 Kg2 Kf5 h3 Ke5 Rg4,ricky8632200,2293.0,,,,0.0
True,standard,ultraBullet,resign,white,c3 e5 d4 exd4 Nd2 d5 cxd4 Nf6 Ngf3 g6 e3 Bg7 Be2 O-O O-O Re8 b3 c5 Ba3 c4 bxc4 dxc4 Nxc4 Qa5 Nxa5,albinsajan,2364.0,,,,0.0
True,standard,ultraBullet,outoftime,black,d4 c6 c4 Nf6 Nc3 d5 cxd5 cxd5 Bf4 e6 Bg3 Bb4 Nf3 Bxc3+ bxc3 Nc6 Rc1 Bd7 e3 O-O Bd3 Re8 O-O Rc8 Ne5 Nh5 Nxc6 Nxg3 Bxh7+ Kxh7 Qd3+ Ne4 Nxd8 Rcxd8 f3 f5 fxe4 fxe4 Qe2 Kg8 Qh5 Re7 Rf8+ Rxf8 c4 Ref7 cxd5 Bb5 h3 Rf1+ Rxf1 Rxf1+ Kh2 Rf5 Qg6 Rxd5 Qxe6+ Kh8 Qxd5 Bc6 Qe5 Kh7 Qh5+ Kg8 Qe5 Kf7 d5 Bxd5 Qf4+ Ke7 Qg5+ Kd7 Qe5 Kc6 Qxg7 Kb6 Qe5 Ka6 Qd4 b6 Qc3 Bc4 Qxc4+ Kb7 Qd4 b5 Qxe4+ Ka6 Qe5 Ka5 Qd5 a6,ricky8632200,2302.0,,,,0.0
True,standard,ultraBullet,resign,white,d4 c5 d5 e6 c4 exd5 cxd5 d6 Nc3 Nf6 Bg5 g6 Bxf6 Qxf6 Nf3 Qd8 e3 Bg7 Be2 O-O O-O Re8 Rb1 Nd7 Rc1 Nf6 Nb1 a6 Nbd2 b5 b3 Bd7 e4 Rb8 e5 dxe5 d6 Nd5 Ne4 Nf4 Nxc5 Nxe2+ Qxe2 Be6 Nxa6 Rb6 Nc7 Rxd6 Nxe8 Qxe8 Rcd1 e4 Rxd6 exf3 Rxe6 Be5 Rxe8+,albinsajan,2354.0,,,,0.0
True,standard,ultraBullet,outoftime,black,d4 Nf6 c4 c5 Nc3 cxd4 Qxd4 d6 Qd2 e5 b3 Nc6 Bb2 Be6 Qd1 Be7 e3 O-O Nf3 Bf5 Be2 Bg6 O-O Qd7 Nh4 Qd8 Nxg6 fxg6 Nd5 Nxd5 Qxd5+ Kh8 Qd1 Nb8 Bf3 Nd7 Bd5 Rb8 Bxb7 Rxb7 Qd5 Rb8 Qd1 Nf6 Bc3 Ne4 Ba5 Qxa5 f3 Qd8 Qd3 Nf6 Qe2 e4 Rad1 exf3 Qxf3 d5 cxd5 Qd6 Qe2 Nd7 h3 Ne5 e4 Bf6 Rf2 Qb6 Rf1 Qd6 Kh1 Nd3 Qxd3 Qe5 Qf3 Qe8 Qe2 Qf7 g4 Qg8 e5 Rbe8 exf6 Rxe2 fxg7+ Kxg7 Rxf8 Qxf8 Rxf8 Kxf8 d6 Ke8 Kg1 Kd7 h4 Rxa2 Kf1 Ra3 h5 g5 h6 Rxb3 Kf2 Rb6 Kf3 Rxd6 Ke4 Re6+ Kf5 Kd6 Kxg5 Re5+ Kf4 Kd5 g5 Re6 g6 Rxg6 Kf5 Rxh6 Kg5 Re6 Kf5 Re5+ Kf6 Kd4 Kg7 Re4 Kxh7 Kd3 Kg6 Rd4,ricky8632200,2312.0,,,,0.0
True,standard,ultraBullet,outoftime,white,c3 Nf6 d4 g6 Bf4 Bg7 Nf3 O-O e3 d6 Be2 Re8 O-O Nbd7 Bg3 e5 d5 e4 Nfd2 Nh5 c4 Nxg3 hxg3 Bxb2 Na3 Bxa3 Rb1 Bc5 Nb3 Nf6 Nxc5 dxc5 g4 b6 g5 Nd7 f4 Ne5 fxe5 Rxe5 Bg4 Rxg5 Bxc8 Rxc8 Rf2 Qd6 Qf1 Qg3 Rf4 Qxe3+ Qf2 Qxf2+ Kxf2 e3+ Kxe3 Re5+ Re4 Rce8 Rxe5 Rxe5+ Kd2 Rf5 Re1 Rf2+ Re2 Rxg2 Rxg2 h5 Ke3 Kg7 Kf4 f5 Kg5 Kf7 Rf2 h4 Rf4 h3 Rh4 Ke7 Rxh3 Kd6 Rf3 b5 Kxg6 bxc4 Kxf5 Kxd5 Kf4 Kd4 Kg3 c3 Rf4+ Kd3 Rf3+ Kd2 Kg2 c2 Rf1 c1=Q Rf2+ Kc3 Rf3+ Kb4 Kg3 Qc3 Rd3,albinsajan,2344.0,,,,0.0
True,standard,ultraBullet,mate,black,d4 Nf6 Nf3 d6 Bf4 g6 Bg3 Bg7 e3 O-O Be2 c5 h3 cxd4 exd4 d5 c3 Bf5 Nbd2 Bc2 Bh2 Bxd1 Rxd1 Nc6 Bc7 Qe8 Bd8 Qxd8 O-O Qe8 Rfe1 e6 Bb5 Ne4 Bxc6 bxc6 Nxe4 dxe4 Rxe4 f5 Re2 Rd8 Rde1 e5 Nxe5 Bxe5 Rxe5 Qxe5 Rxe5 Rfe8 Rc5 Re2 b4 Rxa2 g3 Rc2 Rxc6 Rc1+ Kg2 Rxd4 Rc8+ Kg7 Rc7+ Kh6 Rxa7 Rxc3 b5 Rdc4 Rb7 Rb3 b6 Rcb4 Re7 Rxb6 Re3 Rxe3 fxe3 f4 Kf3 fxe3 Kxe3 Rf6 g4 Kg7 Ke4 g5 Ke5 Kg6 Ke4 h5 Ke5 h4 Kd4 Rf4+ Ke3 Kf6 Ke2 Ke5 Ke3 Re4+ Kf3 Kd4 Kg2 Re3 Kf2 Kd3 Kg2 Re2+ Kg1 Ke3 Kh1 Kf3 Kg1 Rf2 Kh1 Kg3 Kg1 Rf3 Kh1 Rf1#,ricky8632200,2323.0,,,,0.0
True,standard,ultraBullet,outoftime,white,c4 b5 c5 d6 d4 dxc5 d5 c6 e4 cxd5 exd5 Nd7 d6 Ngf6 Bxb5 exd6 Bxd7+ Bxd7 Nf3 Be7 O-O O-O Re1 Re8 b3 Qc7 Bb2 Bf8 Bxf6 Rxe1+ Qxe1 gxf6 Nc3 Bg7 Nd5 Qd8 Ne7+ Kh8 Nd5 f5 Rd1 Be6 Nf4 Qf8 Nxe6 fxe6 Qxe6 Re8 Qxd6 Qxd6 Rxd6 Bd4 g3 Re2 Nxd4 cxd4 Rxd4 Rxa2 Kg2 Rb2 Rd8+ Kg7 Ra8 Kg6 Rxa7 Rxb3 Ra6+ Kg5 Ra4 Kh5 Rf4 Rb8 Rf3 Kg6 h4 Rf8 Rf4 Kg7 Rf3 Rf6 h5 Rg6 g4 Rxg4+ Rg3 Rg5 Rxg5+ Kh6 Rg3 Kxh5 Kh2 f4 Rh3+ Kg4 Kg2 f3+ Rxf3 h5 Rg3+ Kf4 Kh2 Kf5 Rh3,albinsajan,2333.0,,,,0.0
True,standard,ultraBullet,mate,white,d4 c5 c3 cxd4 Nf3 d5 cxd4 Nc6 Nc3 Bg4 Bf4 Bxf3 gxf3 Nf6 e3 e6 Bg3 Bb4 Bd3 O-O h4 Bxc3+ bxc3 Rc8 Rc1 Nxd4 cxd4 Qa5+ Ke2 Rxc1 Qxc1 Qxa2+ Qd2 Qxd2+ Kxd2 e5 h5 e4 fxe4 dxe4 Bxe4 h6 Bf3 b6 Ke2 b5 Ra1 Nd7 Rxa7 Nb6 Rb7 Nc4 Rxb5 Na3 Rf5 Nb1 Kf1 Nc3 Kg2 Nd1 Rf4 Nc3 Rg4 Nd5 Be5 Nf6 Rxg7+ Kxg7 Kg3 Rg8 Kf4 Kf8 Kf5 Nd5 Bd6+ Ne7+ Kf6 Ke8 Bxe7 Rg1 Bc6#,ricky8632200,2322.0,,,,0.0
True,standard,ultraBullet,mate,white,c3 c5 d3 d5 Nf3 Nc6 g3 Nf6 Bg2 g6 O-O Bg7 e4 O-O e5 Nd7 d4 cxd4 cxd4 e6 Nc3 b6 Bg5 Ba6 Bxd8 Rfxd8 Re1 Rac8 b4 Na5 b5 Rxc3 bxa6 Rdc8 Nd2 Bh6 Qe2 Rc2 Rad1 Nc4 Nxc4 Rxe2 Nd6 Rxe1+ Rxe1 Rc2 f4 Rxa2 Rc1 Rxa6 Rc8+ Kg7 Ne8+ Kf8 Nf6+ Ke7 Re8#,albinsajan,2333.0,,,,0.0
True,standard,ultraBullet,resign,black,d4 c5 d5 d6 c4 Bd7 Nc3 Nf6 e4 g6 Bd3 Bg7 Nf3 O-O Qe2 Bg4 O-O Bxf3 Qxf3 Nbd7 Qd1 Ne5 f4 Nxd3 Qxd3 Nd7 e5 dxe5 fxe5 Nxe5 Qe2 Nd7 Bf4 Bd4+ Kh1 Bg7 Rae1 e5 Bg3 e4 Nxe4 f5 Nd6 Qf6 Qe6+ Kh8 Qxd7 Rad8 Qxb7 f4 Bxf4 Rxd6 Re6 Rxe6 dxe6 Qxe6 h3 Qg8 Qf3 Bf6 Qg3 Bg7 Be5 Bxe5 Kh2 Bxg3+ Kxg3 Rxf1,ricky8632200,2334.0,,,,0.0
True,standard,ultraBullet,mate,black,c3 c5 d4 cxd4 Nd2 d5 cxd4 Nc6 e3 Nf6 Ngf3 Bf5 Bb5 Bg6 Bxc6+ bxc6 O-O Rc8 Ne5 e6 Nef3 Bd6 Re1 O-O b3 Bh5 Bb2 c5 Rc1 cxd4 exd4 Rxc1 Qxc1 Ne4 Nxe4 dxe4 Rxe4 Bxf3 gxf3 Qf6 Rg4 Qxf3 Rg2 Qf5 Qf1 g6 f3 Rc8 Bc1 Rc2 Rxc2 Qxc2 Qg2 Qxc1+ Qf1 Qf4 Qf2 Be7 Kf1 Bf6 Ke2 Qxd4 Qg3 Qe5+ Qxe5 Bxe5 f4 Bf6 h3 Kf8 h4 Ke7 h5 gxh5 Kf3 h4 Kg2 h3+ Kxh3 Kd6 b4 Kd5 a4 Ke4 b5 Kxf4 b6 axb6 a5 bxa5 Kg2 a4 Kh3 a3 Kg2 a2 Kh3 a1=Q Kh2 Qc3 Kg2 Be5 Kh1 Kg4 Kg1 Qd2 Kh1 Qh2#,albinsajan,2333.0,,,,0.0
True,standard,ultraBullet,outoftime,,d4 c5 c4 cxd4 Nc3 d5 e3 dxc4 exd4 e6 Bxc4 Nf6 Nf3 Bb4 O-O Bxc3 bxc3 b5 Bd3 Bd7 Bg5 O-O Bxf6 Qxf6 Ne5 Qd8 Qh5 g6 Qh3 Nc6 f4 Nxe5 fxe5 f5 exf6 Rxf6 Rxf6 Qxf6 Rf1 Qg7 Qf3 Rf8 Qxf8+ Qxf8 Rxf8+ Kxf8 Kf2 Ke7 Ke3 Kd6 Be4 a5 Kd3 b4 c4 a4 c5+ Kc7 Kc4 b3 axb3 a3 Kc3 Bc6 Bxc6 Kxc6 b4 e5 dxe5 Kd5 b5 a2 b6 a1=Q+ Kb4 Qa8 Kb5 Qb7 c6 Qxc6+ Ka6 Kxe5 Ka7 Qxb6+ Kxb6 Ke4 Kc6 Ke3 Kd6 Kf2 Ke6 Kxg2 h4 h6 Kf6 Kh3 Kxg6 h5 Kxh5 Kg3 Kg5 Kg2,ricky8632200,2328.0,,,,0.0
True,standard,ultraBullet,outoftime,white,e3 Nf6 d4 g6 Nf3 Bg7 Be2 O-O O-O d6 c4 e5 d5 e4 Nfd2 Re8 Nc3 Nbd7 b3 Qe7 Bb2 h5 Rc1 h4 Ncxe4 h3 Nxf6+ Nxf6 g3 Ne4 Nxe4 Qxe4 Bf3 Qf5 Bxg7 Kxg7 e4 Qf6 e5 Rxe5 Re1 Bd7 Rxe5 Qxe5 Qf1 Qf6 Qe2 Re8 Qd1 Re1+ Qxe1 Qxf3 Kf1 Bf5 Qe3 Bd3+ Ke1 Qh1+ Kd2 Qg2 Re1 Qxh2 Qd4+ Kh7 Qxd3 Qxf2+ Re2 Qg1 Qe3 h2 Kd3 h1=Q Qxg1 Qxg1 Re3 Qxg3 Ke4 Qg4+ Kd3 Qf5+ Re4 g5 Ke3 Qxe4+ Kxe4 Kg6 Kf3 f5 Kg3 f4+ Kg2 g4 Kg1 Kf6 Kf1 Ke5 Ke1 f3 Kd2,albinsajan,2327.0,,,,0.0
True,standard,ultraBullet,outoftime,black,d4 c5 c3 cxd4 cxd4 d5 Nc3 Nc6 Bf4 Bg4 Bg3 Bd7 h3 Nf6 e3 e6 Nf3 Bb4 Bd3 Bxc3+ bxc3 O-O e4 dxe4 Ne5 exd3 Nxc6 Bxc6 Qxd3 Bxg2 Rg1 Be4 Qe3 Bg6 Be5 Nd5 Qg3 Nf6 Bd6 Nh5 Qe5 Re8 Ba3 f6 Qe3 f5 Bb2 Nf6 d5 Nxd5 Qd4 Nf6 c4 e5 Qc3 Qb6 Kf1 Qc6 Re1 Ne4 h4 Nxc3 Bxc3 Qxc4+ Re2 Qxc3 h5 Qh3+ Ke1 Qxh5 Rg3 Qg5 Rge3 Qf6 Kf1 Kf7 Rf3 Re6 Re1 Rc8 Kg2 Rd8 Rf1 Rde8 Rg3 R8e7 Rxg6 f4 Rg4 Qf5 Rg3 Qg5 Rg4 Qf6 f3 Qg6 Rxg6 Kxg6 Kf2 Kf5 Rg1 Rg6 Rf1 Kf6,ricky8632200,2340.0,,,,0.0
True,standard,ultraBullet,outoftime,black,c3 Nf6 d4 g6 Nd2 Bg7 e4 O-O e5 Ne8 e6 d6 exf7+ Rxf7 Ngf3 Rf8 Be2 Nf6 O-O Kh8 Bc4 e5 Be2 e4 Ne1 d5 Nxe4 dxe4 Bg5 e3 Bxf6 exf2+ Rxf2 Rxf6 Nf3 c5 Qf1 cxd4 cxd4 Nc6 d5 Ne5 Rd1 Nxf3+ Bxf3 Bd7 d6 Qb6 g3 Raf8 Kg2 Rxf3 Rxf3 Bc6 Rd3 Rxf3 Rxf3 Qxb2+ Qf2 Bxf3+ Kxf3 Qxf2+ Kxf2 Bf6 Kf3 Kg7 Ke4 Bd8 Kd5 Kf7 h3 Kf6 g4 g5 a4 h5 gxh5 Kg7 Ke6 Kh6 Kd7 Ba5 Ke7 Kxh5 d7 Kh4 d8=Q Bxd8+ Kxd8 Kxh3 Kc7 g4 Kxb7 g3 Kxa7 g2 a5 g1=Q+ Kb7 Qg7+ Kb8 Qf6 a6 Qd8+ Kb7 Qd5+ Ka7 Qb3 Ka8 Qd5+ Ka7 Qd8,albinsajan,2326.0,,,,0.0
True,standard,ultraBullet,resign,black,d4 c6 c3 d5 Nf3 Bg4 Bf4 Bxf3 exf3 Nf6 Bc7 Qxc7 Nd2 Qd8 Bd3 e6 O-O Be7 f4 O-O Nf3 c5 g3 c4 Bc2 Nc6 Ne5 Rc8 f5 exf5 Nxc6 bxc6 Bxf5 Bd6 Bc2 Rc7 Qf3 Qc8 Kg2 Qg4 h3 Qxf3+ Kxf3 Ne4 b3 Nd2+ Ke2 Nxf1 Kxf1 cxb3 axb3 c5 c4 cxd4 cxd5 Rxc2 Rxa7 d3 Ke1 Bb4+ Kd1 Rxf2 Kc1 Rf1+ Kb2 d2 Ra1 d1=N+ Rxd1 Rxd1 Kc2 Rh1 Kd3 Rxh3 Kc4 Rxg3 Kxb4 Rxb3+ Kc4 Rd8 Kxb3 Rxd5 Kc4 Rg5,ricky8632200,2340.0,,,,0.0
True,standard,ultraBullet,outoftime,white,c3 c5 d4 cxd4 Nd2 d5 cxd4 Nf6 e3 g6 Ngf3 Bg7 Bb5+ Nc6 Ba4 O-O Bc2 Bh3 gxh3 e5 dxe5 Ne4 e6 fxe6 Nxe4 dxe4 Qxd8 Raxd8 Bxe4 Nb4 Bxb7 Nd5 Bxd5 exd5 Ke2 d4 exd4 Rfe8+ Be3 Rb8 Rad1 Rxb2+ Rd2 Rb4 Rhd1 Rb5 Rd3 Rb7 R1d2 Rd7 d5 Bf6 d6 Kf7 Ke1 g5 Ke2 g4 h4 gxf3+ Kxf3 h5 Kg2 Re5 Kf1 Rf5 Ke2 Ke6 Rd4 Rb7 R4d3 Kd7 Rd5 Re5 R5d3 Re7 Rd5 Re6 Rf5 Re5 Rxf6 Re6 Rf7+ Kc6 Rxb7 Kxb7 d7 Rd6 d8=Q Rxd8 Rxd8 Kc6 Rg8 a6 Rh8 Kb5 Rh6 Ka4 Rxh5 a5 Rxa5+ Kxa5 Bf4 Ka4 Be3 Ka3 f3 Kxa2 Kf2 Kb2 Kg3 Ka2 h5 Ka1 h6 Kb1 h7 Ka1 h8=Q+ Ka2 Qh4 Ka3 Qg4 Kb2 Kh4 Ka2 Bf4 Ka1 Bg3 Kb1 Kg5 Ka1 Qf4 Ka2 Kf5 Kb1 Ke4 Ka1 Qe3 Ka2 Kd4 Kb1 Kd3 Ka1 Kd2 Ka2 Qd3 Ka1 Ke3 Kb2 Qe2+ Ka1 Qf1+ Ka2 Qe2+ Ka1 Kf2,albinsajan,2314.0,,,,0.0
True,standard,ultraBullet,mate,black,d4 c6 d5 cxd5 c4 dxc4 Nc3 Nf6 e4 e6 e5 Nd5 Bxc4 Nxc3 bxc3 d5 Bd3 Bc5 Nf3 Nc6 h4 Bb6 Rh3 Bc7 Rg3 Bd7 Rxg7 Qe7 Rxh7 Rxh7 Bxh7 O-O-O Bg5 Qc5 Bxd8 Bb6 Bd3 Qxf2#,ricky8632200,2353.0,,,,0.0
True,standard,ultraBullet,outoftime,white,c3 c5 d3 d5 Nd2 Nf6 Ngf3 g6 g3 Bg7 Bg2 O-O O-O Nc6 e4 e5 exd5 Nxd5 c4 Nf6 Ne4 Nxe4 Be3 Qe7 dxe4 Rd8 Bxc5 Nd4 Bxe7 Nxf3+ Qxf3 Re8 Bf6 Bg4 Qxg4 Bxf6 Qf3 Bg7 Rad1 Rac8 Rd5 Rc7 Rfd1 h6 Rd8 Rxd8 Rxd8+ Kh7 Rd1 Bf6 Rf1 Kg7 h3 Rxc4 Kh2 Rc6 g4 Rd6 Qg3 Bg5 f3 Bf4 Rf2 g5 Re2 h5 Qxf4 h4 Qf5 Rf6 Qxg5+ Rg6 Qxe5+ Rf6 f4 Kg6 f5+ Kg5 Qf4+ Kxf4 Rf2+ Ke5 g5 Rb6 g6 fxg6 f6 Rxf6 Rxf6 Kxf6 Bf3 Ke5 Kg2 g5 Kf2 Kf4 Ke2 g4 hxg4 h3 Bh1 h2 e5 Kxe5 g5 Kf4 g6 Ke5 g7 Kf4 g8=Q Ke5 Qg2 Kd4 Qxh2 Kc4 Qg3 Kb4 Qf3 Ka4 Kf2 Ka5 Kg3 Ka6 Qf4 Kb6 Kg4 Ka5 Qf5+ Ka6 Kg5 b6 Qf6 Ka5 Kg6 b5 Qf7 Ka4 Kg7 a5 Qf5,albinsajan,2301.0,,,,0.0
True,standard,ultraBullet,mate,white,d4 Nf6 c3 e6 Nf3 Be7 Bf4 c5 Bg3 cxd4 cxd4 d5 Nc3 Nc6 e3 Bd7 Bd3 O-O O-O Nxd4 Rc1 Nxf3+ Qxf3 Qe8 Qe2 Ba4 Rfd1 Bd7 e4 dxe4 Nxe4 Nxe4 Qxe4 g6 Qd4 Rc8 Be4 Rxc1 Rxc1 e5 Qxe5 Bc6 Bxc6 bxc6 Re1 f6 Qxe7 Qxe7 Rxe7 Rf7 Rxf7 Kxf7 Kf1 c5 Ke2 Ke7 Kd3 Kd7 Kc4 Kc6 Bf4 Kb6 Be3 a5 Bxc5+ Kc6 a4 f5 b4 f4 b5+ Kb7 Kd5 Kb8 f3 Kb7 Bd4 g5 Be5 g4 Bxf4 g3 Bxg3 h5 Bf4 h4 Be3 Ka8 g3 Kb7 gxh4 Kc8 h5 Kb7 h6 Kc8 Bd4 Kb7 f4 Kc7 f5 Kb7 h7 Kc8 h8=Q+ Kd7 Qg7+ Ke8 Qf7+ Kd8 h4 Kc8 Be5 Kd8 Bd6 Kc8 Qc7#,ricky8632200,2354.0,,,,0.0
True,standard,ultraBullet,mate,black,b3 Nf6 c4 g6 Bb2 Bg7 Nc3 O-O e4 d5 d4 dxe4 d5 c6 Nge2 cxd5 cxd5 Nbd7 d6 Nb6 dxe7 Qxe7 Qc2 Rd8 Rd1 Bf5 Rxd8+ Rxd8 Nd4 e3 Nxf5 exf2+ Kxf2 Qc5+ Ne3 Ng4+ Kg3 Qxe3+ Kxg4 h5+ Kh4 Bf6#,albinsajan,2311.0,,,,0.0
True,standard,ultraBullet,outoftime,white,d4 c6 d5 cxd5 c4 Nf6 cxd5 d6 Nc3 e6 e4 exd5 exd5 Be7 Bb5+ Bd7 Bxd7+ Qxd7 Nf3 O-O O-O Qd8 Re1 Nbd7 Nd4 Nb6 Nf5 Re8 Qf3 g6 Bg5 gxf5 Qxf5 Nfxd5 Nxd5 Nxd5 Qxd5 Bxg5 Rxe8+ Qxe8 Qxg5+ Kh8 Qf6+ Kg8 Qxd6 Qf8 Qg3+ Qg7 Qxg7+ Kxg7 Rc1 Rd8 g3 Rd6 b3 Rb6 Rc7 Ra6 Rc3 Rxa2 Rc4 Ra1+ Kg2 Ra3 Rg4+ Kf8 Rb4 b6 Rc4 Rxb3 Rc8+ Kg7 Rc3 f6 Rxb3 Kg6 Ra3 a5 Rb3 a4 Rxb6 a3 Ra6 a2 Rxa2 Kg5 Rb2 Kg6 Rb3 h6 Re3 Kg5 Rf3 f5 Rf4 Kg6 h4 Kf6 Rf3 Kg6 Re3 Kg7 Re6 Kf7 Rxh6 Kg7 Rh5 f4 Rg5+ Kh6 gxf4 Kh7 Kg3 Kh6 Kg4 Kh7 f5 Kh6 f4 Kh7 Rg6,ricky8632200,2344.0,,,,0.0
True,standard,ultraBullet,outoftime,white,c3 c5 d4 cxd4 Nd2 d5 cxd4 Nc6 e3 Nf6 Ngf3 Bf5 Bb5 Bc2 Bxc6+ bxc6 Qxc2 e6 Qxc6+ Nd7 Ne5 Be7 Qxd7+ Qxd7 Nxd7 Kxd7 O-O Rhc8 Nb3 Ke8 Nc5 Bd6 b4 a5 Bd2 axb4 Bxb4 Bxc5 Bxc5 Ra4 a3 Rca8 Rac1 f6 Bb4 Kf7 Rc7+ Kg6 Rc2 e5 Re2 exd4 exd4 Rb8 Re3 Rbxb4 Rh3 Rxd4 Rg3+ Rg4 h3 Rxg3 fxg3 Rxa3 Rd1 Rxg3 Rxd5 Rg5 Rd2 h5 Rf2 Rf5 Re2 Kf7 Rd2 Rg5 Kh2 Rg6 Rf2 Kg8 Rf3 Kh7 Ra3 h4 Ra6 Rh6 Ra8 Rh5 Ra4 Kg6 Rg4+ Rg5 Rxh4 f5 Rd4 Rh5 Rd3 Kg5 Rf3 g6 Rf2 Kf6 Rf3 Rg5 Rf2 Rh5 Rf3 Rh7 Rf2 Re7 Rf3 Re2 Rg3 Re4 Rf3 g5 Rf2 g4 hxg4 Rxg4 Rf3 Rg5 Rg3 Rh5+ Rh3 Rg5 Rg3 Kg6 Rh3 Rg4 Rg3 Kg5 Rxg4+ Kxg4 g3 Kf3 Kh3 Kf2 Kh4 Kg2 Kg5 f4 Kxf4 Kh3 g4 Kh4 Kf5 Kg3 g5 Kf3 Kf6 Ke3 g6 Kf2 Kf7 Ke2 g7 Kf2 g8=Q Ke1 Qg6 Kd1 Qf6 Ke1 Kg6 Kd1 Kf5 Kc1 Qg5+ Kb1 Kf6 Kb2 Qg6,albinsajan,2310.0,,,,0.0
True,standard,ultraBullet,resign,black,d4 c5 d5 d6 c4 Bd7 Nc3 b5 cxb5 a6 bxa6 Nxa6 e4 Nc7 Bb5 e5 Bxd7+ Qxd7 Nf3 Qd8 O-O Nf6 Qe2 Be7 Re1 O-O a4 Na6 a5 Nb4 Bg5 Na6 Bxf6 Bxf6 Na4 Nc7 Nb6 Rc8 Nd2 Rb8 Ndc4 Rxb6 a6 Rb8 a7 Ra8 Nb6 Nb5 Nxa8 Nd4 Qa6 Qxa8 Qxd6 Rd8 Qxc5 Rf8 Qa3 g6 Qe3 Kg7 Qc1 Nc2 Qd2 Nxe1 Qxe1 Bg5 Qe2 Bf6 Qe1 Bg5 f4 Bf6 fxe5 Qxa7+ Rxa7 Bxe5 Kh1 Bd4 Qf2 Bf6 Ra6 Rc8 Qf3 Rc1+,ricky8632200,2357.0,,,,0.0
True,standard,ultraBullet,mate,black,c3 c5 d4 cxd4 cxd4 Nc6 d5 Nb8 d6 exd6 e3 Nf6 Nf3 Be7 Bd3 O-O O-O d5 Bc2 Nc6 Nc3 d6 Ne2 Be6 Ned4 Re8 Nxc6 bxc6 Nd4 c5 Nc6 Qd7 Nxe7+ Qxe7 e4 d4 e5 dxe5 Bd3 e4 Bc2 d3 b4 dxc2 Qxc2 cxb4 Qb1 Rac8 Bg5 Qc5 Bxf6 gxf6 Qxe4 Qg5 Qh4 Qxh4 h3 Qg5 Kh2 Qg7 f4 Bd5 Rf3 Re3 Rg3 Qxg3+ Kg1 Qxg2#,albinsajan,2308.0,,,,0.0
True,standard,ultraBullet,mate,white,d4 Nf6 d5 e6 c4 exd5 cxd5 d6 Nc3 Be7 e4 O-O Be2 Nxe4 Nf3 Nxc3 bxc3 Bf6 Bd3 Bxc3+ Kf1 Bxa1 Qc2 g6 h4 h5 Bxg6 Bf6 Bh7+ Kh8 Bd3 Bf5 Bh6 Bxd3+ Qxd3 Rg8 Qf5 Rg6 Qxh5 Qg8 Ng5 Qh7 Nxh7 Rxh6 Qxh6 Bg7 Qh5 Kg8 Ng5 Nd7 Qxf7+ Kh8 Qxd7 Kg8 Qe6+ Kf8 Qg6 Ke7 Ne6 Kd7 Qh7 Kc8 Qxg7 b6 Qxc7#,ricky8632200,2346.0,,,,0.0
